,channel,clocks_per_click,control,denominator,key,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
2934,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,15840,66.0,120,2.0_16.0,Acoustic Grand Piano
2935,2.0,,,,,,,40.0,,,,0,note_on,,76.0,40.0,76.0,15840,66.0,120,2.0_16.0,Acoustic Grand Piano
2936,2.0,,,,,,,40.0,,,,300,note_on,,0.0,40.0,0.0,16140,67.25,120,2.0_16.0,Acoustic Grand Piano
2937,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,16140,67.25,120,2.0_16.0,Acoustic Grand Piano
2938,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,16200,67.5,120,2.0_16.0,Acoustic Grand Piano
2939,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,16200,67.5,120,2.0_16.0,Acoustic Grand Piano
2940,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,16500,68.75,120,2.0_17.0,Acoustic Grand Piano
2941,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,16500,68.75,120,2.0_17.0,Acoustic Grand Piano
2942,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,16560,69.0,120,2.0_17.0,Acoustic Grand Piano
2943,2.0,,,,,,,52.0,,,,0,note_on,,65.0,52.0,65.0,16560,69.0,120,2.0_17.0,Acoustic Grand Piano
2944,2.0,,,,,,,45.0,,,,0,note_on,,65.0,45.0,65.0,16560,69.0,120,2.0_17.0,Acoustic Grand Piano
2945,2.0,,,,,,,45.0,,,,180,note_on,,0.0,45.0,0.0,16740,69.75,120,2.0_17.0,Acoustic Grand Piano
2946,2.0,,,,,,,52.0,,,,0,note_on,,0.0,52.0,0.0,16740,69.75,120,2.0_17.0,Acoustic Grand Piano
2947,2.0,,,,,,,41.0,,,,180,note_on,,76.0,41.0,76.0,16920,70.5,120,2.0_17.0,Acoustic Grand Piano
2948,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,17220,71.75,120,2.0_17.0,Acoustic Grand Piano
2949,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,17220,71.75,120,2.0_17.0,Acoustic Grand Piano
2950,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,17280,72.0,120,2.0_18.0,Acoustic Grand Piano
2951,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,17280,72.0,120,2.0_18.0,Acoustic Grand Piano
2952,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,17580,73.25,120,2.0_18.0,Acoustic Grand Piano
2953,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,17580,73.25,120,2.0_18.0,Acoustic Grand Piano
2954,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,17640,73.5,120,2.0_18.0,Acoustic Grand Piano
2955,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,17640,73.5,120,2.0_18.0,Acoustic Grand Piano
2956,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,17940,74.75,120,2.0_18.0,Acoustic Grand Piano
2957,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,17940,74.75,120,2.0_18.0,Acoustic Grand Piano
2958,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,18000,75.0,120,2.0_18.0,Acoustic Grand Piano
2959,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,18000,75.0,120,2.0_18.0,Acoustic Grand Piano
2960,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,18300,76.25,120,2.0_19.0,Acoustic Grand Piano
2961,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,18300,76.25,120,2.0_19.0,Acoustic Grand Piano
2962,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,18360,76.5,120,2.0_19.0,Acoustic Grand Piano
2963,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,18360,76.5,120,2.0_19.0,Acoustic Grand Piano
2964,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,18660,77.75,120,2.0_19.0,Acoustic Grand Piano
2965,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,18660,77.75,120,2.0_19.0,Acoustic Grand Piano
2966,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,18720,78.0,120,2.0_19.0,Acoustic Grand Piano
2967,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,18720,78.0,120,2.0_19.0,Acoustic Grand Piano
2968,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,19020,79.25,120,2.0_19.0,Acoustic Grand Piano
2969,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,19020,79.25,120,2.0_19.0,Acoustic Grand Piano
2970,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,19080,79.5,120,2.0_19.0,Acoustic Grand Piano
2971,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,19080,79.5,120,2.0_19.0,Acoustic Grand Piano
2972,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,19380,80.75,120,2.0_20.0,Acoustic Grand Piano
2973,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,19380,80.75,120,2.0_20.0,Acoustic Grand Piano
2974,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,19440,81.0,120,2.0_20.0,Acoustic Grand Piano
2975,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,19440,81.0,120,2.0_20.0,Acoustic Grand Piano
2976,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,19740,82.25,120,2.0_20.0,Acoustic Grand Piano
2977,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,19740,82.25,120,2.0_20.0,Acoustic Grand Piano
2978,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,19800,82.5,120,2.0_20.0,Acoustic Grand Piano
2979,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,19800,82.5,120,2.0_20.0,Acoustic Grand Piano
2980,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,20100,83.75,120,2.0_20.0,Acoustic Grand Piano
2981,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,20100,83.75,120,2.0_20.0,Acoustic Grand Piano
2982,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,20160,84.0,120,2.0_21.0,Acoustic Grand Piano
2983,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,20160,84.0,120,2.0_21.0,Acoustic Grand Piano
2984,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,20460,85.25,120,2.0_21.0,Acoustic Grand Piano
2985,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,20460,85.25,120,2.0_21.0,Acoustic Grand Piano
2986,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,20520,85.5,120,2.0_21.0,Acoustic Grand Piano
2987,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,20520,85.5,120,2.0_21.0,Acoustic Grand Piano
2988,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,20820,86.75,120,2.0_21.0,Acoustic Grand Piano
2989,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,20820,86.75,120,2.0_21.0,Acoustic Grand Piano
2990,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,20880,87.0,120,2.0_21.0,Acoustic Grand Piano
2991,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,20880,87.0,120,2.0_21.0,Acoustic Grand Piano
2992,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,21180,88.25,120,2.0_22.0,Acoustic Grand Piano
2993,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,21180,88.25,120,2.0_22.0,Acoustic Grand Piano
2994,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,21240,88.5,120,2.0_22.0,Acoustic Grand Piano
2995,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,21240,88.5,120,2.0_22.0,Acoustic Grand Piano
2996,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,21540,89.75,120,2.0_22.0,Acoustic Grand Piano
2997,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,21540,89.75,120,2.0_22.0,Acoustic Grand Piano
2998,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,21600,90.0,120,2.0_22.0,Acoustic Grand Piano
2999,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,21600,90.0,120,2.0_22.0,Acoustic Grand Piano
3000,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,21900,91.25,120,2.0_22.0,Acoustic Grand Piano
3001,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,21900,91.25,120,2.0_22.0,Acoustic Grand Piano
3002,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,21960,91.5,120,2.0_22.0,Acoustic Grand Piano
3003,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,21960,91.5,120,2.0_22.0,Acoustic Grand Piano
3004,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,22260,92.75,120,2.0_23.0,Acoustic Grand Piano
3005,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,22260,92.75,120,2.0_23.0,Acoustic Grand Piano
3006,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,22320,93.0,120,2.0_23.0,Acoustic Grand Piano
3007,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,22320,93.0,120,2.0_23.0,Acoustic Grand Piano
3008,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,22620,94.25,120,2.0_23.0,Acoustic Grand Piano
3009,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,22620,94.25,120,2.0_23.0,Acoustic Grand Piano
3010,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,22680,94.5,120,2.0_23.0,Acoustic Grand Piano
3011,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,22680,94.5,120,2.0_23.0,Acoustic Grand Piano
3012,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,22980,95.75,120,2.0_23.0,Acoustic Grand Piano
3013,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,22980,95.75,120,2.0_23.0,Acoustic Grand Piano
3014,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,23040,96.0,120,2.0_24.0,Acoustic Grand Piano
3015,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,23040,96.0,120,2.0_24.0,Acoustic Grand Piano
3016,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,23340,97.25,120,2.0_24.0,Acoustic Grand Piano
3017,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,23340,97.25,120,2.0_24.0,Acoustic Grand Piano
3018,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,23400,97.5,120,2.0_24.0,Acoustic Grand Piano
3019,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,23400,97.5,120,2.0_24.0,Acoustic Grand Piano
3020,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,23700,98.75,120,2.0_24.0,Acoustic Grand Piano
3021,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,23700,98.75,120,2.0_24.0,Acoustic Grand Piano
3022,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,23760,99.0,120,2.0_24.0,Acoustic Grand Piano
3023,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,23760,99.0,120,2.0_24.0,Acoustic Grand Piano
3024,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,24060,100.25,120,2.0_25.0,Acoustic Grand Piano
3025,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,24060,100.25,120,2.0_25.0,Acoustic Grand Piano
3026,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,24120,100.5,120,2.0_25.0,Acoustic Grand Piano
3027,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,24120,100.5,120,2.0_25.0,Acoustic Grand Piano
3028,2.0,,,,,,,41.0,,,,180,note_on,,0.0,41.0,0.0,24300,101.25,120,2.0_25.0,Acoustic Grand Piano
3029,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,24300,101.25,120,2.0_25.0,Acoustic Grand Piano
3030,2.0,,,,,,,43.0,,,,180,note_on,,0.0,43.0,0.0,24480,102.0,120,2.0_25.0,Acoustic Grand Piano
3031,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,24480,102.0,120,2.0_25.0,Acoustic Grand Piano
3032,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,24780,103.25,120,2.0_25.0,Acoustic Grand Piano
3033,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,24780,103.25,120,2.0_25.0,Acoustic Grand Piano
3034,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,24840,103.5,120,2.0_25.0,Acoustic Grand Piano
3035,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,24840,103.5,120,2.0_25.0,Acoustic Grand Piano
3036,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,25140,104.75,120,2.0_26.0,Acoustic Grand Piano
3037,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,25140,104.75,120,2.0_26.0,Acoustic Grand Piano
3038,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,25200,105.0,120,2.0_26.0,Acoustic Grand Piano
3039,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,25200,105.0,120,2.0_26.0,Acoustic Grand Piano
3040,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,25500,106.25,120,2.0_26.0,Acoustic Grand Piano
3041,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,25500,106.25,120,2.0_26.0,Acoustic Grand Piano
3042,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,25560,106.5,120,2.0_26.0,Acoustic Grand Piano
3043,2.0,,,,,,,40.0,,,,0,note_on,,76.0,40.0,76.0,25560,106.5,120,2.0_26.0,Acoustic Grand Piano
3044,2.0,,,,,,,40.0,,,,300,note_on,,0.0,40.0,0.0,25860,107.75,120,2.0_26.0,Acoustic Grand Piano
3045,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,25860,107.75,120,2.0_26.0,Acoustic Grand Piano
3046,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,25920,108.0,120,2.0_27.0,Acoustic Grand Piano
3047,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,25920,108.0,120,2.0_27.0,Acoustic Grand Piano
3048,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,26220,109.25,120,2.0_27.0,Acoustic Grand Piano
3049,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,26220,109.25,120,2.0_27.0,Acoustic Grand Piano
3050,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,26280,109.5,120,2.0_27.0,Acoustic Grand Piano
3051,2.0,,,,,,,52.0,,,,0,note_on,,65.0,52.0,65.0,26280,109.5,120,2.0_27.0,Acoustic Grand Piano
3052,2.0,,,,,,,45.0,,,,0,note_on,,65.0,45.0,65.0,26280,109.5,120,2.0_27.0,Acoustic Grand Piano
3053,2.0,,,,,,,45.0,,,,180,note_on,,0.0,45.0,0.0,26460,110.25,120,2.0_27.0,Acoustic Grand Piano
3054,2.0,,,,,,,52.0,,,,0,note_on,,0.0,52.0,0.0,26460,110.25,120,2.0_27.0,Acoustic Grand Piano
3055,2.0,,,,,,,41.0,,,,180,note_on,,76.0,41.0,76.0,26640,111.0,120,2.0_27.0,Acoustic Grand Piano
3056,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,26940,112.25,120,2.0_28.0,Acoustic Grand Piano
3057,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,26940,112.25,120,2.0_28.0,Acoustic Grand Piano
3058,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,27000,112.5,120,2.0_28.0,Acoustic Grand Piano
3059,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,27000,112.5,120,2.0_28.0,Acoustic Grand Piano
3060,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,27300,113.75,120,2.0_28.0,Acoustic Grand Piano
3061,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,27300,113.75,120,2.0_28.0,Acoustic Grand Piano
3062,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,27360,114.0,120,2.0_28.0,Acoustic Grand Piano
3063,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,27360,114.0,120,2.0_28.0,Acoustic Grand Piano
3064,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,27660,115.25,120,2.0_28.0,Acoustic Grand Piano
3065,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,27660,115.25,120,2.0_28.0,Acoustic Grand Piano
3066,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,27720,115.5,120,2.0_28.0,Acoustic Grand Piano
3067,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,27720,115.5,120,2.0_28.0,Acoustic Grand Piano
3068,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,28020,116.75,120,2.0_29.0,Acoustic Grand Piano
3069,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,28020,116.75,120,2.0_29.0,Acoustic Grand Piano
3070,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,28080,117.0,120,2.0_29.0,Acoustic Grand Piano
3071,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,28080,117.0,120,2.0_29.0,Acoustic Grand Piano
3072,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,28380,118.25,120,2.0_29.0,Acoustic Grand Piano
3073,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,28380,118.25,120,2.0_29.0,Acoustic Grand Piano
3074,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,28440,118.5,120,2.0_29.0,Acoustic Grand Piano
3075,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,28440,118.5,120,2.0_29.0,Acoustic Grand Piano
3076,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,28740,119.75,120,2.0_29.0,Acoustic Grand Piano
3077,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,28740,119.75,120,2.0_29.0,Acoustic Grand Piano
3078,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,28800,120.0,120,2.0_30.0,Acoustic Grand Piano
3079,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,28800,120.0,120,2.0_30.0,Acoustic Grand Piano
3080,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,29100,121.25,120,2.0_30.0,Acoustic Grand Piano
3081,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,29100,121.25,120,2.0_30.0,Acoustic Grand Piano
3082,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,29160,121.5,120,2.0_30.0,Acoustic Grand Piano
3083,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,29160,121.5,120,2.0_30.0,Acoustic Grand Piano
3084,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,29460,122.75,120,2.0_30.0,Acoustic Grand Piano
3085,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,29460,122.75,120,2.0_30.0,Acoustic Grand Piano
3086,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,29520,123.0,120,2.0_30.0,Acoustic Grand Piano
3087,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,29520,123.0,120,2.0_30.0,Acoustic Grand Piano
3088,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,29820,124.25,120,2.0_31.0,Acoustic Grand Piano
3089,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,29820,124.25,120,2.0_31.0,Acoustic Grand Piano
3090,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,29880,124.5,120,2.0_31.0,Acoustic Grand Piano
3091,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,29880,124.5,120,2.0_31.0,Acoustic Grand Piano
3092,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,30180,125.75,120,2.0_31.0,Acoustic Grand Piano
3093,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,30180,125.75,120,2.0_31.0,Acoustic Grand Piano
3094,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,30240,126.0,120,2.0_31.0,Acoustic Grand Piano
3095,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,30240,126.0,120,2.0_31.0,Acoustic Grand Piano
3096,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,30540,127.25,120,2.0_31.0,Acoustic Grand Piano
3097,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,30540,127.25,120,2.0_31.0,Acoustic Grand Piano
3098,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,30600,127.5,120,2.0_31.0,Acoustic Grand Piano
3099,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,30600,127.5,120,2.0_31.0,Acoustic Grand Piano
3100,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,30900,128.75,120,2.0_32.0,Acoustic Grand Piano
3101,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,30900,128.75,120,2.0_32.0,Acoustic Grand Piano
3102,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,30960,129.0,120,2.0_32.0,Acoustic Grand Piano
3103,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,30960,129.0,120,2.0_32.0,Acoustic Grand Piano
3104,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,31260,130.25,120,2.0_32.0,Acoustic Grand Piano
3105,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,31260,130.25,120,2.0_32.0,Acoustic Grand Piano
3106,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,31320,130.5,120,2.0_32.0,Acoustic Grand Piano
3107,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,31320,130.5,120,2.0_32.0,Acoustic Grand Piano
3108,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,31620,131.75,120,2.0_32.0,Acoustic Grand Piano
3109,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,31620,131.75,120,2.0_32.0,Acoustic Grand Piano
3110,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,31680,132.0,120,2.0_33.0,Acoustic Grand Piano
3111,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,31680,132.0,120,2.0_33.0,Acoustic Grand Piano
3112,2.0,,,,,,,45.0,,,,300,note_on,,0.0,45.0,0.0,31980,133.25,120,2.0_33.0,Acoustic Grand Piano
3113,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,31980,133.25,120,2.0_33.0,Acoustic Grand Piano
3114,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,32040,133.5,120,2.0_33.0,Acoustic Grand Piano
3115,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,32040,133.5,120,2.0_33.0,Acoustic Grand Piano
3116,2.0,,,,,,,41.0,,,,300,note_on,,0.0,41.0,0.0,32340,134.75,120,2.0_33.0,Acoustic Grand Piano
3117,2.0,,,,,,,45.0,,,,0,note_on,,76.0,45.0,76.0,32340,134.75,120,2.0_33.0,Acoustic Grand Piano
3118,2.0,,,,,,,45.0,,,,60,note_on,,0.0,45.0,0.0,32400,135.0,120,2.0_33.0,Acoustic Grand Piano
3119,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,32400,135.0,120,2.0_33.0,Acoustic Grand Piano
3120,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,32700,136.25,120,2.0_34.0,Acoustic Grand Piano
3121,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,32700,136.25,120,2.0_34.0,Acoustic Grand Piano
3122,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,32760,136.5,120,2.0_34.0,Acoustic Grand Piano
3123,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,32760,136.5,120,2.0_34.0,Acoustic Grand Piano
3124,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,33060,137.75,120,2.0_34.0,Acoustic Grand Piano
3125,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,33060,137.75,120,2.0_34.0,Acoustic Grand Piano
3126,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,33120,138.0,120,2.0_34.0,Acoustic Grand Piano
3127,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,33120,138.0,120,2.0_34.0,Acoustic Grand Piano
3128,2.0,,,,,,,43.0,,,,300,note_on,,0.0,43.0,0.0,33420,139.25,120,2.0_34.0,Acoustic Grand Piano
3129,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,33420,139.25,120,2.0_34.0,Acoustic Grand Piano
3130,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,33480,139.5,120,2.0_34.0,Acoustic Grand Piano
3131,2.0,,,,,,,48.0,,,,0,note_on,,76.0,48.0,76.0,33480,139.5,120,2.0_34.0,Acoustic Grand Piano
3132,2.0,,,,,,,48.0,,,,300,note_on,,0.0,48.0,0.0,33780,140.75,120,2.0_35.0,Acoustic Grand Piano
3133,2.0,,,,,,,47.0,,,,0,note_on,,76.0,47.0,76.0,33780,140.75,120,2.0_35.0,Acoustic Grand Piano
3134,2.0,,,,,,,47.0,,,,60,note_on,,0.0,47.0,0.0,33840,141.0,120,2.0_35.0,Acoustic Grand Piano
3135,2.0,,,,,,,41.0,,,,0,note_on,,76.0,41.0,76.0,33840,141.0,120,2.0_35.0,Acoustic Grand Piano
3136,2.0,,,,,,,41.0,,,,180,note_on,,0.0,41.0,0.0,34020,141.75,120,2.0_35.0,Acoustic Grand Piano
3137,2.0,,,,,,,43.0,,,,0,note_on,,76.0,43.0,76.0,34020,141.75,120,2.0_35.0,Acoustic Grand Piano
