,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb
6417,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,52896,137.75,192
6418,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,52940,137.86458333333331,192
6419,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,52940,137.86458333333331,192
6420,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,52940,137.86458333333331,192
6421,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,52992,138.0,192
6422,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,52992,138.0,192
6423,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,52992,138.0,192
6424,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,53036,138.11458333333331,192
6425,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53036,138.11458333333331,192
6426,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,53036,138.11458333333331,192
6427,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,53088,138.25,192
6428,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53088,138.25,192
6429,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,53088,138.25,192
6430,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,53132,138.36458333333331,192
6431,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,53132,138.36458333333331,192
6432,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53132,138.36458333333331,192
6433,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,53184,138.5,192
6434,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53184,138.5,192
6435,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53184,138.5,192
6436,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,53228,138.61458333333331,192
6437,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,53228,138.61458333333331,192
6438,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53228,138.61458333333331,192
6439,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,53280,138.75,192
6440,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53280,138.75,192
6441,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,53280,138.75,192
6442,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,53324,138.86458333333331,192
6443,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,53324,138.86458333333331,192
6444,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53324,138.86458333333331,192
6445,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,53376,139.0,192
6446,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53376,139.0,192
6447,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53376,139.0,192
6448,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,53420,139.11458333333331,192
6449,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,53420,139.11458333333331,192
6450,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53420,139.11458333333331,192
6451,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,53472,139.25,192
6452,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53472,139.25,192
6453,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53472,139.25,192
6454,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,53516,139.36458333333331,192
6455,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,53516,139.36458333333331,192
6456,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,53516,139.36458333333331,192
6457,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,53568,139.5,192
6458,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53568,139.5,192
6459,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53568,139.5,192
6460,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,53612,139.61458333333331,192
6461,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,53612,139.61458333333331,192
6462,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,53612,139.61458333333331,192
6463,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,53664,139.75,192
6464,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,53664,139.75,192
6465,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,53664,139.75,192
6466,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,53708,139.86458333333331,192
6467,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,53708,139.86458333333331,192
6468,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,53708,139.86458333333331,192
6469,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,53760,140.0,192
6470,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,53760,140.0,192
6471,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,53760,140.0,192
6472,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,53804,140.11458333333331,192
6473,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,53804,140.11458333333331,192
6474,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,53804,140.11458333333331,192
6475,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,53856,140.25,192
6476,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,53856,140.25,192
6477,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,53856,140.25,192
6478,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,53900,140.36458333333331,192
6479,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,53900,140.36458333333331,192
6480,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,53900,140.36458333333331,192
6481,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,53952,140.5,192
6482,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,53952,140.5,192
6483,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,53952,140.5,192
6484,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,53996,140.61458333333331,192
6485,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,53996,140.61458333333331,192
6486,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,53996,140.61458333333331,192
6487,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,54048,140.75,192
6488,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,54048,140.75,192
6489,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,54048,140.75,192
6490,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,54092,140.86458333333331,192
6491,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,54092,140.86458333333331,192
6492,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,54092,140.86458333333331,192
6493,0.0,,,,57.0,,,,,52,note_on,,100.0,57.0,100.0,54144,141.0,192
6494,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,54144,141.0,192
6495,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,54144,141.0,192
6496,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,54188,141.11458333333331,192
6497,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54188,141.11458333333331,192
6498,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,54188,141.11458333333331,192
6499,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,54240,141.25,192
6500,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,54240,141.25,192
6501,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,54240,141.25,192
6502,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,54284,141.36458333333331,192
6503,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54284,141.36458333333331,192
6504,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,54284,141.36458333333331,192
6505,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,54336,141.5,192
6506,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,54336,141.5,192
6507,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,54336,141.5,192
6508,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,54380,141.61458333333331,192
6509,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54380,141.61458333333331,192
6510,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,54380,141.61458333333331,192
6511,0.0,,,,48.0,,,,,52,note_on,,100.0,48.0,100.0,54432,141.75,192
6512,0.0,,,,48.0,,,,,44,note_on,,0.0,48.0,0.0,54476,141.86458333333331,192
6513,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,54528,142.0,192
6514,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,54528,142.0,192
6515,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,54528,142.0,192
6516,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,54572,142.11458333333331,192
6517,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,54572,142.11458333333331,192
6518,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54572,142.11458333333331,192
6519,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,54624,142.25,192
6520,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,54624,142.25,192
6521,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,54624,142.25,192
6522,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,54668,142.36458333333331,192
6523,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,54668,142.36458333333331,192
6524,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,54668,142.36458333333331,192
6525,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,54720,142.5,192
6526,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,54720,142.5,192
6527,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,54720,142.5,192
6528,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,54764,142.61458333333331,192
6529,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,54764,142.61458333333331,192
6530,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54764,142.61458333333331,192
6531,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,54816,142.75,192
6532,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,54816,142.75,192
6533,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,54816,142.75,192
6534,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,54860,142.86458333333331,192
6535,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,54860,142.86458333333331,192
6536,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,54860,142.86458333333331,192
6537,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,54912,143.0,192
6538,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,54912,143.0,192
6539,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,54912,143.0,192
6540,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,54956,143.11458333333331,192
6541,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,54956,143.11458333333331,192
6542,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,54956,143.11458333333331,192
6543,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,55008,143.25,192
6544,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,55008,143.25,192
6545,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55008,143.25,192
6546,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,55052,143.36458333333331,192
6547,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,55052,143.36458333333331,192
6548,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55052,143.36458333333331,192
6549,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,55104,143.5,192
6550,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,55104,143.5,192
6551,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55104,143.5,192
6552,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,55148,143.61458333333331,192
6553,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,55148,143.61458333333331,192
6554,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55148,143.61458333333331,192
6555,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,55200,143.75,192
6556,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,55200,143.75,192
6557,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,55200,143.75,192
6558,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,55244,143.86458333333331,192
6559,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,55244,143.86458333333331,192
6560,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,55244,143.86458333333331,192
6561,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55296,144.0,192
6562,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55296,144.0,192
6563,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55296,144.0,192
6564,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,55340,144.11458333333331,192
6565,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55340,144.11458333333331,192
6566,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55340,144.11458333333331,192
6567,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55392,144.25,192
6568,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55392,144.25,192
6569,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55392,144.25,192
6570,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,55436,144.36458333333331,192
6571,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55436,144.36458333333331,192
6572,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55436,144.36458333333331,192
6573,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55488,144.5,192
6574,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55488,144.5,192
6575,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55488,144.5,192
6576,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,55532,144.61458333333331,192
6577,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55532,144.61458333333331,192
6578,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55532,144.61458333333331,192
6579,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55584,144.75,192
6580,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55584,144.75,192
6581,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55584,144.75,192
6582,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,55628,144.86458333333331,192
6583,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55628,144.86458333333331,192
6584,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55628,144.86458333333331,192
6585,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,55680,145.0,192
6586,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55680,145.0,192
6587,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,55680,145.0,192
6588,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,55724,145.11458333333331,192
6589,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55724,145.11458333333331,192
6590,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,55724,145.11458333333331,192
6591,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55776,145.25,192
6592,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55776,145.25,192
6593,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55776,145.25,192
6594,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,55820,145.36458333333331,192
6595,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55820,145.36458333333331,192
6596,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,55820,145.36458333333331,192
6597,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,55872,145.5,192
6598,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55872,145.5,192
6599,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,55872,145.5,192
6600,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,55916,145.61458333333331,192
6601,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,55916,145.61458333333331,192
6602,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,55916,145.61458333333331,192
6603,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,55968,145.75,192
6604,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,55968,145.75,192
6605,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,55968,145.75,192
6606,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,56012,145.86458333333331,192
6607,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56012,145.86458333333331,192
6608,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,56012,145.86458333333331,192
6609,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,56064,146.0,192
6610,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,56064,146.0,192
6611,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56064,146.0,192
6612,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,56108,146.11458333333331,192
6613,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,56108,146.11458333333331,192
6614,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56108,146.11458333333331,192
6615,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,56160,146.25,192
6616,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56160,146.25,192
6617,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,56160,146.25,192
6618,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,56204,146.36458333333331,192
6619,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56204,146.36458333333331,192
6620,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,56204,146.36458333333331,192
6621,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,56256,146.5,192
6622,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56256,146.5,192
6623,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,56256,146.5,192
6624,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,56300,146.61458333333331,192
6625,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56300,146.61458333333331,192
6626,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,56300,146.61458333333331,192
6627,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,56352,146.75,192
6628,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,56352,146.75,192
6629,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56352,146.75,192
6630,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,56396,146.86458333333331,192
6631,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,56396,146.86458333333331,192
6632,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56396,146.86458333333331,192
6633,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,56448,147.0,192
6634,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56448,147.0,192
6635,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,56448,147.0,192
6636,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,56492,147.11458333333331,192
6637,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56492,147.11458333333331,192
6638,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,56492,147.11458333333331,192
6639,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,56544,147.25,192
6640,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56544,147.25,192
6641,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,56544,147.25,192
6642,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,56588,147.36458333333331,192
6643,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56588,147.36458333333331,192
6644,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,56588,147.36458333333331,192
6645,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,56640,147.5,192
6646,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,56640,147.5,192
6647,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56640,147.5,192
6648,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,56684,147.61458333333331,192
6649,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,56684,147.61458333333331,192
6650,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56684,147.61458333333331,192
6651,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,56736,147.75,192
6652,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,56736,147.75,192
6653,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,56736,147.75,192
6654,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,56780,147.86458333333331,192
6655,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,56780,147.86458333333331,192
6656,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,56780,147.86458333333331,192
6657,0.0,,,,57.0,,,,,52,note_on,,100.0,57.0,100.0,56832,148.0,192
6658,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,56832,148.0,192
6659,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,56832,148.0,192
6660,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,56876,148.11458333333331,192
6661,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,56876,148.11458333333331,192
6662,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,56876,148.11458333333331,192
6663,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,56928,148.25,192
6664,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,56928,148.25,192
6665,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,56928,148.25,192
6666,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,56972,148.36458333333331,192
6667,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,56972,148.36458333333331,192
6668,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,56972,148.36458333333331,192
6669,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,57024,148.5,192
6670,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,57024,148.5,192
6671,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,57024,148.5,192
6672,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,57068,148.61458333333331,192
6673,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,57068,148.61458333333331,192
6674,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,57068,148.61458333333331,192
6675,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,57120,148.75,192
6676,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,57120,148.75,192
6677,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,57120,148.75,192
6678,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,57164,148.86458333333331,192
6679,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,57164,148.86458333333331,192
6680,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,57164,148.86458333333331,192
6681,0.0,,,,57.0,,,,,52,note_on,,100.0,57.0,100.0,57216,149.0,192
6682,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,57216,149.0,192
6683,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,57216,149.0,192
6684,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,57260,149.11458333333331,192
6685,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,57260,149.11458333333331,192
6686,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,57260,149.11458333333331,192
6687,0.0,,,,57.0,,,,,52,note_on,,100.0,57.0,100.0,57312,149.25,192
6688,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,57312,149.25,192
6689,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,57312,149.25,192
6690,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,57356,149.36458333333331,192
6691,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,57356,149.36458333333331,192
6692,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,57356,149.36458333333331,192
6693,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,57408,149.5,192
6694,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,57408,149.5,192
6695,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,57408,149.5,192
6696,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,57452,149.61458333333331,192
6697,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,57452,149.61458333333331,192
6698,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,57452,149.61458333333331,192
6699,0.0,,,,48.0,,,,,52,note_on,,100.0,48.0,100.0,57504,149.75,192
6700,0.0,,,,48.0,,,,,44,note_on,,0.0,48.0,0.0,57548,149.86458333333331,192
6701,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,57600,150.0,192
6702,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,57600,150.0,192
6703,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,57600,150.0,192
6704,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,57644,150.11458333333331,192
6705,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,57644,150.11458333333331,192
6706,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,57644,150.11458333333331,192
