     ,channel ,clocks_per_click ,control ,denominator ,name                                     ,notated_32nd_notes_per_beat ,note ,numerator ,pitch  ,program ,tempo    ,time   ,type           ,value ,velocity ,note_midi_value ,note_velocity ,note_time ,note_seconds           ,tpb ,channel_chunk ,instrument
4779 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,184800    ,192.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4780 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,184800    ,192.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4781 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,184800    ,192.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4782 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,184800    ,192.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4783 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,185280    ,193.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4784 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,185280    ,193.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4785 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,185280    ,193.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4786 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,185280    ,193.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4787 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,185760    ,193.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4788 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,185760    ,193.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4789 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,185760    ,193.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4790 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,185760    ,193.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4791 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,186240    ,194.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4792 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,186240    ,194.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4793 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,186240    ,194.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4794 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,186240    ,194.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4795 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,186720    ,194.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4796 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,186720    ,194.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4797 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,186720    ,194.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4798 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,186720    ,194.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4799 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,187200    ,195.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4800 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,187200    ,195.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4801 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,187200    ,195.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4802 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,187200    ,195.0                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4803 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,187680    ,195.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4804 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,187680    ,195.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4805 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,187680    ,195.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4806 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,187680    ,195.5                  ,480 ,9.0_48.0      ,Acoustic Grand Piano
4807 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,188160    ,196.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4808 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,188160    ,196.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4809 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,188160    ,196.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4810 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,188160    ,196.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4811 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,188640    ,196.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4812 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,188640    ,196.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4813 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,188640    ,196.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4814 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,188640    ,196.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4815 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,189120    ,197.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4816 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,189120    ,197.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4817 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,189120    ,197.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4818 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,189120    ,197.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4819 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,189600    ,197.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4820 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,189600    ,197.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4821 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,189600    ,197.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4822 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,189600    ,197.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4823 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,190080    ,198.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4824 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,190080    ,198.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4825 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,190080    ,198.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4826 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,190080    ,198.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4827 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,190560    ,198.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4828 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,190560    ,198.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4829 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,190560    ,198.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4830 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,190560    ,198.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4831 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,191040    ,199.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4832 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,191040    ,199.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4833 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,191040    ,199.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4834 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,191040    ,199.0                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4835 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,191520    ,199.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4836 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,191520    ,199.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4837 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,191520    ,199.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4838 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,191520    ,199.5                  ,480 ,9.0_49.0      ,Acoustic Grand Piano
4839 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,192000    ,200.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4840 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,192000    ,200.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4841 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,192000    ,200.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4842 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,192000    ,200.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4843 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,192480    ,200.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4844 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,192480    ,200.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4845 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,192480    ,200.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4846 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,192480    ,200.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4847 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,192960    ,201.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4848 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,192960    ,201.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4849 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,192960    ,201.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4850 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,192960    ,201.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4851 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,193440    ,201.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4852 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,193440    ,201.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4853 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,193440    ,201.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4854 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,193440    ,201.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4855 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,193920    ,202.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4856 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,193920    ,202.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4857 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,193920    ,202.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4858 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,193920    ,202.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4859 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,194400    ,202.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4860 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,194400    ,202.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4861 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,194400    ,202.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4862 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,194400    ,202.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4863 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,194880    ,203.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4864 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,194880    ,203.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4865 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,194880    ,203.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4866 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,194880    ,203.0                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4867 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,195360    ,203.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4868 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,195360    ,203.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4869 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,44.0            ,95.0          ,195360    ,203.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4870 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,38.0            ,95.0          ,195360    ,203.5                  ,480 ,9.0_50.0      ,Acoustic Grand Piano
4871 ,9.0     ,                 ,        ,            ,                                         ,                            ,44.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,44.0            ,80.0          ,195840    ,204.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4872 ,9.0     ,                 ,        ,            ,                                         ,                            ,38.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,38.0            ,80.0          ,195840    ,204.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4873 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,195840    ,204.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4874 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,195840    ,204.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4875 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,196320    ,204.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4876 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,196320    ,204.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4877 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,196320    ,204.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4878 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,196800    ,205.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4879 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,196800    ,205.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4880 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,197280    ,205.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4881 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,197280    ,205.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4882 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,197760    ,206.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4883 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,197760    ,206.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4884 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,197760    ,206.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4885 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,198240    ,206.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4886 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,198240    ,206.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4887 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,198240    ,206.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4888 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,198720    ,207.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4889 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,198720    ,207.0                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4890 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,199200    ,207.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4891 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,42.0            ,95.0          ,199200    ,207.5                  ,480 ,9.0_51.0      ,Acoustic Grand Piano
4892 ,9.0     ,                 ,        ,            ,                                         ,                            ,42.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,42.0            ,80.0          ,199680    ,208.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4893 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,199680    ,208.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4894 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,36.0            ,95.0          ,199680    ,208.0                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4895 ,9.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,480    ,note_off       ,      ,80.0     ,57.0            ,80.0          ,200160    ,208.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
4896 ,9.0     ,                 ,        ,            ,                                         ,                            ,36.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,36.0            ,80.0          ,200160    ,208.5                  ,480 ,9.0_52.0      ,Acoustic Grand Piano
