,channel,clocks_per_click,control,data,denominator,frame_rate,frames,hours,key,minutes,name,notated_32nd_notes_per_beat,note,numerator,program,seconds,sub_frames,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
572,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6135,6.390625,480,9.0_1.0,String Ensemble 1
573,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6165,6.421875,480,9.0_1.0,String Ensemble 1
574,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,990,1.03125,480,14.0_0.0,Pizzicato Strings
575,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,3370,3.5104166666666665,480,13.0_0.0,Pizzicato Strings
576,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,990,1.03125,480,14.0_0.0,Pizzicato Strings
577,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6175,6.432291666666667,480,9.0_1.0,String Ensemble 1
578,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6205,6.463541666666667,480,9.0_1.0,String Ensemble 1
579,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,3530,3.6770833333333335,480,13.0_0.0,Pizzicato Strings
580,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,990,1.03125,480,14.0_0.0,Pizzicato Strings
581,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6255,6.515625,480,9.0_1.0,String Ensemble 1
582,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6285,6.546875,480,9.0_1.0,String Ensemble 1
583,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6335,6.598958333333333,480,9.0_1.0,String Ensemble 1
584,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6365,6.630208333333333,480,9.0_1.0,String Ensemble 1
585,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6415,6.682291666666667,480,9.0_1.0,String Ensemble 1
586,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6445,6.713541666666667,480,9.0_1.0,String Ensemble 1
587,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,3570,3.71875,480,13.0_0.0,Pizzicato Strings
588,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,3570,3.71875,480,13.0_0.0,Pizzicato Strings
589,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6455,6.723958333333333,480,9.0_1.0,String Ensemble 1
590,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6485,6.755208333333333,480,9.0_1.0,String Ensemble 1
591,0.0,,,,,,,,,,,,67.0,,,,,,,65,note_off,,60.0,67.0,60.0,1960,2.0416666666666665,480,0.0_0.0,Flute
592,0.0,,,,,,,,,,,,69.0,,,,,,,15,note_on,,60.0,69.0,60.0,1975,2.0572916666666665,480,0.0_0.0,Flute
593,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,3650,3.8020833333333335,480,13.0_0.0,Pizzicato Strings
594,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,3650,3.8020833333333335,480,13.0_0.0,Pizzicato Strings
595,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_off,,60.0,69.0,60.0,2015,2.0989583333333335,480,0.0_0.0,Flute
596,0.0,,,,,,,,,,,,71.0,,,,,,,0,note_on,,60.0,71.0,60.0,2015,2.0989583333333335,480,0.0_0.0,Flute
597,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6495,6.765625,480,9.0_1.0,String Ensemble 1
598,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6525,6.796875,480,9.0_1.0,String Ensemble 1
599,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6575,6.848958333333333,480,9.0_1.0,String Ensemble 1
600,0.0,,,,,,,,,,,,71.0,,,,,,,30,note_off,,60.0,71.0,60.0,2045,2.1302083333333335,480,0.0_0.0,Flute
601,0.0,,,,,,,,,,,,69.0,,,,,,,0,note_on,,60.0,69.0,60.0,2045,2.1302083333333335,480,0.0_0.0,Flute
602,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,6575,6.848958333333333,480,9.0_1.0,String Ensemble 1
603,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6625,6.901041666666667,480,9.0_1.0,String Ensemble 1
604,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6655,6.932291666666667,480,9.0_1.0,String Ensemble 1
605,0.0,,,,,,,,,,,,69.0,,,,,,,40,note_off,,60.0,69.0,60.0,2085,2.171875,480,0.0_0.0,Flute
606,0.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,2085,2.171875,480,0.0_0.0,Flute
607,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_on,,60.0,43.0,60.0,990,1.03125,480,14.0_0.0,Pizzicato Strings
608,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,990,1.03125,480,14.0_0.0,Pizzicato Strings
609,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6665,6.942708333333333,480,9.0_1.0,String Ensemble 1
610,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6695,6.973958333333333,480,9.0_1.0,String Ensemble 1
611,0.0,,,,,,,,,,,,67.0,,,,,,,80,note_off,,60.0,67.0,60.0,2165,2.2552083333333335,480,0.0_0.0,Flute
612,0.0,,,,,,,,,,,,65.0,,,,,,,0,note_on,,60.0,65.0,60.0,2165,2.2552083333333335,480,0.0_0.0,Flute
613,14.0,,,,,,,,,,,,43.0,,,,,,,80,note_off,,60.0,43.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
614,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
615,0.0,,,,,,,,,,,,65.0,,,,,,,40,note_off,,60.0,65.0,60.0,2205,2.296875,480,0.0_0.0,Flute
616,0.0,,,,,,,,,,,,64.0,,,,,,,0,note_on,,60.0,64.0,60.0,2205,2.296875,480,0.0_0.0,Flute
617,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6705,6.984375,480,9.0_1.0,String Ensemble 1
618,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6735,7.015625,480,9.0_1.0,String Ensemble 1
619,0.0,,,,,,,,,,,,64.0,,,,,,,80,note_off,,60.0,64.0,60.0,2285,2.3802083333333335,480,0.0_0.0,Flute
620,0.0,,,,,,,,,,,,62.0,,,,,,,0,note_on,,60.0,62.0,60.0,2285,2.3802083333333335,480,0.0_0.0,Flute
621,0.0,,,,,,,,,,,,62.0,,,,,,,120,note_off,,60.0,62.0,60.0,2405,2.5052083333333335,480,0.0_0.0,Flute
622,0.0,,,,,,,,,,,,64.0,,,,,,,0,note_on,,60.0,64.0,60.0,2405,2.5052083333333335,480,0.0_0.0,Flute
623,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,3650,3.8020833333333335,480,13.0_0.0,Pizzicato Strings
624,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
625,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6745,7.026041666666667,480,9.0_1.0,String Ensemble 1
626,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6775,7.057291666666667,480,9.0_1.0,String Ensemble 1
627,0.0,,,,,,,,,,,,64.0,,,,,,,80,note_off,,60.0,64.0,60.0,2485,2.5885416666666665,480,0.0_0.0,Flute
628,0.0,,,,,,,,,,,,62.0,,,,,,,0,note_on,,60.0,62.0,60.0,2485,2.5885416666666665,480,0.0_0.0,Flute
629,13.0,,,,,,,,,,,,55.0,,,,,,,80,note_off,,60.0,55.0,60.0,3730,3.8854166666666665,480,13.0_0.0,Pizzicato Strings
630,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
631,0.0,,,,,,,,,,,,62.0,,,,,,,40,note_off,,60.0,62.0,60.0,2525,2.6302083333333335,480,0.0_0.0,Flute
632,0.0,,,,,,,,,,,,60.0,,,,,,,0,note_on,,60.0,60.0,60.0,2525,2.6302083333333335,480,0.0_0.0,Flute
633,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6785,7.067708333333333,480,9.0_1.0,String Ensemble 1
634,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6815,7.098958333333333,480,9.0_1.0,String Ensemble 1
635,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6865,7.151041666666667,480,9.0_1.0,String Ensemble 1
636,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6895,7.182291666666667,480,9.0_1.0,String Ensemble 1
637,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,6945,7.234375,480,9.0_1.0,String Ensemble 1
638,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,6975,7.265625,480,9.0_1.0,String Ensemble 1
639,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,3770,3.9270833333333335,480,13.0_0.0,Pizzicato Strings
640,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,3770,3.9270833333333335,480,13.0_0.0,Pizzicato Strings
641,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,6985,7.276041666666667,480,9.0_1.0,String Ensemble 1
642,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7015,7.307291666666667,480,9.0_1.0,String Ensemble 1
643,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,3930,4.09375,480,13.0_1.0,Pizzicato Strings
644,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,3930,4.09375,480,13.0_1.0,Pizzicato Strings
645,0.0,,,,,,,,,,,,60.0,,,,,,,10,note_off,,60.0,60.0,60.0,2535,2.640625,480,0.0_0.0,Flute
646,0.0,,,,,,,,,,,,60.0,,,,,,,30,note_on,,60.0,60.0,60.0,2565,2.671875,480,0.0_0.0,Flute
647,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,7025,7.317708333333333,480,9.0_1.0,String Ensemble 1
648,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7055,7.348958333333333,480,9.0_1.0,String Ensemble 1
649,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7105,7.401041666666667,480,9.0_1.0,String Ensemble 1
650,0.0,,,,,,,,,,,,60.0,,,,,,,30,note_off,,60.0,60.0,60.0,2595,2.703125,480,0.0_0.0,Flute
651,0.0,,,,,,,,,,,,62.0,,,,,,,0,note_on,,60.0,62.0,60.0,2595,2.703125,480,0.0_0.0,Flute
652,9.0,,,,,,,,,,,,40.0,,,,,,,0,note_off,,10.0,40.0,10.0,7105,7.401041666666667,480,9.0_1.0,String Ensemble 1
653,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7155,7.453125,480,9.0_1.0,String Ensemble 1
654,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7185,7.484375,480,9.0_1.0,String Ensemble 1
655,0.0,,,,,,,,,,,,62.0,,,,,,,40,note_off,,60.0,62.0,60.0,2635,2.7447916666666665,480,0.0_0.0,Flute
656,0.0,,,,,,,,,,,,64.0,,,,,,,0,note_on,,60.0,64.0,60.0,2635,2.7447916666666665,480,0.0_0.0,Flute
657,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_on,,60.0,43.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
658,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
659,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,7195,7.494791666666667,480,9.0_1.0,String Ensemble 1
660,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7225,7.526041666666667,480,9.0_1.0,String Ensemble 1
661,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7275,7.578125,480,9.0_1.0,String Ensemble 1
662,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7305,7.609375,480,9.0_1.0,String Ensemble 1
663,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7355,7.661458333333333,480,9.0_1.0,String Ensemble 1
664,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7385,7.692708333333333,480,9.0_1.0,String Ensemble 1
665,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
666,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
667,0.0,,,,,,,,,,,,64.0,,,,,,,30,note_off,,60.0,64.0,60.0,2665,2.7760416666666665,480,0.0_0.0,Flute
668,0.0,,,,,,,,,,,,65.0,,,,,,,10,note_on,,60.0,65.0,60.0,2675,2.7864583333333335,480,0.0_0.0,Flute
669,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
670,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,7395,7.703125,480,9.0_1.0,String Ensemble 1
671,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7425,7.734375,480,9.0_1.0,String Ensemble 1
672,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7475,7.786458333333333,480,9.0_1.0,String Ensemble 1
673,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7505,7.817708333333333,480,9.0_1.0,String Ensemble 1
674,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7555,7.869791666666667,480,9.0_1.0,String Ensemble 1
675,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7585,7.901041666666667,480,9.0_1.0,String Ensemble 1
676,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
677,0.0,,,,,,,,,,,,65.0,,,,,,,30,note_off,,60.0,65.0,60.0,2705,2.8177083333333335,480,0.0_0.0,Flute
678,0.0,,,,,,,,,,,,62.0,,,,,,,10,note_on,,60.0,62.0,60.0,2715,2.828125,480,0.0_0.0,Flute
679,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,3930,4.09375,480,13.0_1.0,Pizzicato Strings
680,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
681,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,7595,7.911458333333333,480,9.0_1.0,String Ensemble 1
682,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7625,7.942708333333333,480,9.0_1.0,String Ensemble 1
683,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4090,4.260416666666667,480,13.0_1.0,Pizzicato Strings
684,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1070,1.1145833333333333,480,14.0_0.0,Pizzicato Strings
685,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7675,7.994791666666667,480,9.0_1.0,String Ensemble 1
686,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7705,8.026041666666666,480,9.0_2.0,String Ensemble 1
687,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7755,8.078125,480,9.0_2.0,String Ensemble 1
688,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7785,8.109375,480,9.0_2.0,String Ensemble 1
689,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7835,8.161458333333334,480,9.0_2.0,String Ensemble 1
690,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7865,8.192708333333334,480,9.0_2.0,String Ensemble 1
691,0.0,,,,,,,,,,,,62.0,,,,,,,40,note_off,,60.0,62.0,60.0,2755,2.8697916666666665,480,0.0_0.0,Flute
692,0.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,2755,2.8697916666666665,480,0.0_0.0,Flute
693,13.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,4090,4.260416666666667,480,13.0_1.0,Pizzicato Strings
694,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,4090,4.260416666666667,480,13.0_1.0,Pizzicato Strings
695,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,7875,8.203125,480,9.0_2.0,String Ensemble 1
696,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7905,8.234375,480,9.0_2.0,String Ensemble 1
697,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4250,4.427083333333333,480,13.0_1.0,Pizzicato Strings
698,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,4250,4.427083333333333,480,13.0_1.0,Pizzicato Strings
699,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,7955,8.286458333333334,480,9.0_2.0,String Ensemble 1
700,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,7985,8.317708333333334,480,9.0_2.0,String Ensemble 1
701,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8035,8.369791666666666,480,9.0_2.0,String Ensemble 1
702,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8065,8.401041666666666,480,9.0_2.0,String Ensemble 1
703,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8115,8.453125,480,9.0_2.0,String Ensemble 1
704,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8145,8.484375,480,9.0_2.0,String Ensemble 1
705,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,1110,1.15625,480,14.0_0.0,Pizzicato Strings
706,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1110,1.15625,480,14.0_0.0,Pizzicato Strings
707,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8155,8.494791666666666,480,9.0_2.0,String Ensemble 1
708,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8185,8.526041666666666,480,9.0_2.0,String Ensemble 1
709,14.0,,,,,,,,,,,,43.0,,,,,,,160,note_off,,60.0,43.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
710,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
711,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8235,8.578125,480,9.0_2.0,String Ensemble 1
712,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8265,8.609375,480,9.0_2.0,String Ensemble 1
713,13.0,,,,,,,,,,,,55.0,,,,,,,200,note_on,,60.0,55.0,60.0,4450,4.635416666666667,480,13.0_1.0,Pizzicato Strings
714,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_on,,60.0,48.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
715,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8275,8.619791666666666,480,9.0_2.0,String Ensemble 1
716,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8305,8.651041666666666,480,9.0_2.0,String Ensemble 1
717,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4610,4.802083333333333,480,13.0_1.0,Pizzicato Strings
718,14.0,,,,,,,,,,,,48.0,,,,,,,0,note_off,,60.0,48.0,60.0,1270,1.3229166666666667,480,14.0_0.0,Pizzicato Strings
719,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8355,8.703125,480,9.0_2.0,String Ensemble 1
720,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8385,8.734375,480,9.0_2.0,String Ensemble 1
721,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8435,8.786458333333334,480,9.0_2.0,String Ensemble 1
722,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8465,8.817708333333334,480,9.0_2.0,String Ensemble 1
723,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8515,8.869791666666666,480,9.0_2.0,String Ensemble 1
724,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8545,8.901041666666666,480,9.0_2.0,String Ensemble 1
725,13.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,4650,4.84375,480,13.0_1.0,Pizzicato Strings
726,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_on,,60.0,67.0,60.0,4650,4.84375,480,13.0_1.0,Pizzicato Strings
727,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8555,8.911458333333334,480,9.0_2.0,String Ensemble 1
728,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8585,8.942708333333334,480,9.0_2.0,String Ensemble 1
729,13.0,,,,,,,,,,,,55.0,,,,,,,160,note_off,,60.0,55.0,60.0,4810,5.010416666666667,480,13.0_1.0,Pizzicato Strings
730,13.0,,,,,,,,,,,,67.0,,,,,,,0,note_off,,60.0,67.0,60.0,4810,5.010416666666667,480,13.0_1.0,Pizzicato Strings
731,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8635,8.994791666666666,480,9.0_2.0,String Ensemble 1
732,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8665,9.026041666666666,480,9.0_2.0,String Ensemble 1
733,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8715,9.078125,480,9.0_2.0,String Ensemble 1
734,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8745,9.109375,480,9.0_2.0,String Ensemble 1
735,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8795,9.161458333333334,480,9.0_2.0,String Ensemble 1
736,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8825,9.192708333333334,480,9.0_2.0,String Ensemble 1
737,14.0,,,,,,,,,,,,43.0,,,,,,,40,note_on,,60.0,43.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
738,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_on,,60.0,55.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
739,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,8835,9.203125,480,9.0_2.0,String Ensemble 1
740,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8865,9.234375,480,9.0_2.0,String Ensemble 1
741,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,8915,9.286458333333334,480,9.0_2.0,String Ensemble 1
742,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,8945,9.317708333333334,480,9.0_2.0,String Ensemble 1
743,0.0,,,,,,,,,,,,67.0,,,,,,,10,note_off,,60.0,67.0,60.0,2765,2.8802083333333335,480,0.0_0.0,Flute
744,9.0,,,,,,,,,,,,40.0,,,,,,,40,note_on,,10.0,40.0,10.0,8985,9.359375,480,9.0_2.0,String Ensemble 1
745,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9015,9.390625,480,9.0_2.0,String Ensemble 1
746,14.0,,,,,,,,,,,,43.0,,,,,,,0,note_off,,60.0,43.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
747,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1310,1.3645833333333333,480,14.0_0.0,Pizzicato Strings
748,14.0,,,,,,,,,,,,55.0,,,,,,,40,note_on,,60.0,55.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
749,9.0,,,,,,,,,,,,40.0,,,,,,,10,note_on,,10.0,40.0,10.0,9025,9.401041666666666,480,9.0_2.0,String Ensemble 1
750,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9055,9.432291666666666,480,9.0_2.0,String Ensemble 1
751,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9105,9.484375,480,9.0_2.0,String Ensemble 1
752,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9135,9.515625,480,9.0_2.0,String Ensemble 1
753,9.0,,,,,,,,,,,,40.0,,,,,,,50,note_on,,10.0,40.0,10.0,9185,9.567708333333334,480,9.0_2.0,String Ensemble 1
754,9.0,,,,,,,,,,,,40.0,,,,,,,30,note_off,,10.0,40.0,10.0,9215,9.598958333333334,480,9.0_2.0,String Ensemble 1
755,14.0,,,,,,,,,,,,55.0,,,,,,,0,note_off,,60.0,55.0,60.0,1350,1.40625,480,14.0_0.0,Pizzicato Strings
756,0.0,,,,,,,,,,,,74.0,,,,,,,40,note_on,,60.0,74.0,60.0,2805,2.921875,480,0.0_0.0,Flute
