,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
4787,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,130200,135.625,480,9.0_33.0,Acoustic Grand Piano
4788,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,130200,135.625,480,9.0_33.0,Acoustic Grand Piano
4789,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,130200,135.625,480,9.0_33.0,Acoustic Grand Piano
4790,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,130560,136.0,480,9.0_34.0,Acoustic Grand Piano
4791,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,130560,136.0,480,9.0_34.0,Acoustic Grand Piano
4792,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,130560,136.0,480,9.0_34.0,Acoustic Grand Piano
4793,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,130560,136.0,480,9.0_34.0,Acoustic Grand Piano
4794,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4795,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4796,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4797,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4798,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4799,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,131040,136.5,480,9.0_34.0,Acoustic Grand Piano
4800,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4801,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4802,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4803,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4804,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4805,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,131400,136.875,480,9.0_34.0,Acoustic Grand Piano
4806,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4807,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4808,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4809,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4810,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4811,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,131640,137.125,480,9.0_34.0,Acoustic Grand Piano
4812,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,131880,137.375,480,9.0_34.0,Acoustic Grand Piano
4813,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,131880,137.375,480,9.0_34.0,Acoustic Grand Piano
4814,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,131880,137.375,480,9.0_34.0,Acoustic Grand Piano
4815,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,131880,137.375,480,9.0_34.0,Acoustic Grand Piano
4816,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,131880,137.375,480,9.0_34.0,Acoustic Grand Piano
4817,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,132000,137.5,480,9.0_34.0,Acoustic Grand Piano
4818,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,132000,137.5,480,9.0_34.0,Acoustic Grand Piano
4819,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,132000,137.5,480,9.0_34.0,Acoustic Grand Piano
4820,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,132000,137.5,480,9.0_34.0,Acoustic Grand Piano
4821,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,132000,137.5,480,9.0_34.0,Acoustic Grand Piano
4822,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4823,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4824,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4825,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4826,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4827,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,132480,138.0,480,9.0_34.0,Acoustic Grand Piano
4828,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,132960,138.5,480,9.0_34.0,Acoustic Grand Piano
4829,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,132960,138.5,480,9.0_34.0,Acoustic Grand Piano
4830,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,132960,138.5,480,9.0_34.0,Acoustic Grand Piano
4831,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,132960,138.5,480,9.0_34.0,Acoustic Grand Piano
4832,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,132960,138.5,480,9.0_34.0,Acoustic Grand Piano
4833,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,133440,139.0,480,9.0_34.0,Acoustic Grand Piano
4834,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,133440,139.0,480,9.0_34.0,Acoustic Grand Piano
4835,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,133440,139.0,480,9.0_34.0,Acoustic Grand Piano
4836,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,133440,139.0,480,9.0_34.0,Acoustic Grand Piano
4837,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,133440,139.0,480,9.0_34.0,Acoustic Grand Piano
4838,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,133800,139.375,480,9.0_34.0,Acoustic Grand Piano
4839,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,133800,139.375,480,9.0_34.0,Acoustic Grand Piano
4840,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,133800,139.375,480,9.0_34.0,Acoustic Grand Piano
4841,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,133800,139.375,480,9.0_34.0,Acoustic Grand Piano
4842,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,133800,139.375,480,9.0_34.0,Acoustic Grand Piano
4843,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,133920,139.5,480,9.0_34.0,Acoustic Grand Piano
4844,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,133920,139.5,480,9.0_34.0,Acoustic Grand Piano
4845,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,133920,139.5,480,9.0_34.0,Acoustic Grand Piano
4846,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,133920,139.5,480,9.0_34.0,Acoustic Grand Piano
4847,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,134040,139.625,480,9.0_34.0,Acoustic Grand Piano
4848,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,134040,139.625,480,9.0_34.0,Acoustic Grand Piano
4849,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,134040,139.625,480,9.0_34.0,Acoustic Grand Piano
4850,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,134400,140.0,480,9.0_35.0,Acoustic Grand Piano
4851,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,134400,140.0,480,9.0_35.0,Acoustic Grand Piano
4852,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,134400,140.0,480,9.0_35.0,Acoustic Grand Piano
4853,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,134400,140.0,480,9.0_35.0,Acoustic Grand Piano
4854,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,134880,140.5,480,9.0_35.0,Acoustic Grand Piano
4855,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,134880,140.5,480,9.0_35.0,Acoustic Grand Piano
4856,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,134880,140.5,480,9.0_35.0,Acoustic Grand Piano
4857,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,134880,140.5,480,9.0_35.0,Acoustic Grand Piano
4858,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,134880,140.5,480,9.0_35.0,Acoustic Grand Piano
4859,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,135360,141.0,480,9.0_35.0,Acoustic Grand Piano
4860,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,135360,141.0,480,9.0_35.0,Acoustic Grand Piano
4861,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,135360,141.0,480,9.0_35.0,Acoustic Grand Piano
4862,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,135360,141.0,480,9.0_35.0,Acoustic Grand Piano
4863,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,135360,141.0,480,9.0_35.0,Acoustic Grand Piano
4864,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,135720,141.375,480,9.0_35.0,Acoustic Grand Piano
4865,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,135720,141.375,480,9.0_35.0,Acoustic Grand Piano
4866,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,135720,141.375,480,9.0_35.0,Acoustic Grand Piano
4867,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,135720,141.375,480,9.0_35.0,Acoustic Grand Piano
4868,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,135720,141.375,480,9.0_35.0,Acoustic Grand Piano
4869,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,135840,141.5,480,9.0_35.0,Acoustic Grand Piano
4870,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,135840,141.5,480,9.0_35.0,Acoustic Grand Piano
4871,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,135840,141.5,480,9.0_35.0,Acoustic Grand Piano
4872,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,135840,141.5,480,9.0_35.0,Acoustic Grand Piano
4873,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,135960,141.625,480,9.0_35.0,Acoustic Grand Piano
4874,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,135960,141.625,480,9.0_35.0,Acoustic Grand Piano
4875,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,135960,141.625,480,9.0_35.0,Acoustic Grand Piano
4876,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,136320,142.0,480,9.0_35.0,Acoustic Grand Piano
4877,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,136320,142.0,480,9.0_35.0,Acoustic Grand Piano
4878,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,136320,142.0,480,9.0_35.0,Acoustic Grand Piano
4879,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,136320,142.0,480,9.0_35.0,Acoustic Grand Piano
4880,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,136800,142.5,480,9.0_35.0,Acoustic Grand Piano
4881,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,136800,142.5,480,9.0_35.0,Acoustic Grand Piano
4882,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,136800,142.5,480,9.0_35.0,Acoustic Grand Piano
4883,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,136800,142.5,480,9.0_35.0,Acoustic Grand Piano
4884,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,136800,142.5,480,9.0_35.0,Acoustic Grand Piano
4885,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,137280,143.0,480,9.0_35.0,Acoustic Grand Piano
4886,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,137280,143.0,480,9.0_35.0,Acoustic Grand Piano
4887,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,137280,143.0,480,9.0_35.0,Acoustic Grand Piano
4888,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,137280,143.0,480,9.0_35.0,Acoustic Grand Piano
4889,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,137280,143.0,480,9.0_35.0,Acoustic Grand Piano
4890,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,137640,143.375,480,9.0_35.0,Acoustic Grand Piano
4891,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,137640,143.375,480,9.0_35.0,Acoustic Grand Piano
4892,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,137640,143.375,480,9.0_35.0,Acoustic Grand Piano
4893,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,137640,143.375,480,9.0_35.0,Acoustic Grand Piano
4894,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,137640,143.375,480,9.0_35.0,Acoustic Grand Piano
4895,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,137760,143.5,480,9.0_35.0,Acoustic Grand Piano
4896,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,137760,143.5,480,9.0_35.0,Acoustic Grand Piano
4897,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,137760,143.5,480,9.0_35.0,Acoustic Grand Piano
4898,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,137760,143.5,480,9.0_35.0,Acoustic Grand Piano
4899,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,137880,143.625,480,9.0_35.0,Acoustic Grand Piano
4900,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,137880,143.625,480,9.0_35.0,Acoustic Grand Piano
4901,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,137880,143.625,480,9.0_35.0,Acoustic Grand Piano
4902,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,138240,144.0,480,9.0_36.0,Acoustic Grand Piano
4903,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,138240,144.0,480,9.0_36.0,Acoustic Grand Piano
4904,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,138240,144.0,480,9.0_36.0,Acoustic Grand Piano
4905,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,138240,144.0,480,9.0_36.0,Acoustic Grand Piano
4906,9.0,,,,,,46.0,,,,,,480,note_off,,80.0,46.0,80.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4907,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4908,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4909,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4910,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4911,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,138720,144.5,480,9.0_36.0,Acoustic Grand Piano
4912,9.0,,,,,,46.0,,,,,,360,note_off,,80.0,46.0,80.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4913,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4914,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4915,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4916,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4917,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,139080,144.875,480,9.0_36.0,Acoustic Grand Piano
4918,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4919,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4920,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4921,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4922,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4923,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,139320,145.125,480,9.0_36.0,Acoustic Grand Piano
4924,9.0,,,,,,46.0,,,,,,240,note_off,,80.0,46.0,80.0,139560,145.375,480,9.0_36.0,Acoustic Grand Piano
4925,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,139560,145.375,480,9.0_36.0,Acoustic Grand Piano
4926,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,139560,145.375,480,9.0_36.0,Acoustic Grand Piano
4927,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,139560,145.375,480,9.0_36.0,Acoustic Grand Piano
4928,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,139560,145.375,480,9.0_36.0,Acoustic Grand Piano
4929,9.0,,,,,,35.0,,,,,,120,note_off,,80.0,35.0,80.0,139680,145.5,480,9.0_36.0,Acoustic Grand Piano
4930,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,139680,145.5,480,9.0_36.0,Acoustic Grand Piano
4931,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,139680,145.5,480,9.0_36.0,Acoustic Grand Piano
4932,9.0,,,,,,35.0,,,,,,0,note_on,,95.0,35.0,95.0,139680,145.5,480,9.0_36.0,Acoustic Grand Piano
4933,9.0,,,,,,36.0,,,,,,0,note_on,,95.0,36.0,95.0,139680,145.5,480,9.0_36.0,Acoustic Grand Piano
4934,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,140160,146.0,480,9.0_36.0,Acoustic Grand Piano
4935,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,140160,146.0,480,9.0_36.0,Acoustic Grand Piano
4936,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,140160,146.0,480,9.0_36.0,Acoustic Grand Piano
4937,9.0,,,,,,57.0,,,,,,0,note_on,,95.0,57.0,95.0,140160,146.0,480,9.0_36.0,Acoustic Grand Piano
4938,9.0,,,,,,38.0,,,,,,0,note_on,,95.0,38.0,95.0,140160,146.0,480,9.0_36.0,Acoustic Grand Piano
4939,9.0,,,,,,57.0,,,,,,1920,note_off,,80.0,57.0,80.0,142080,148.0,480,9.0_37.0,Acoustic Grand Piano
4940,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,142080,148.0,480,9.0_37.0,Acoustic Grand Piano
4941,9.0,,,,,,46.0,,,,,,1440,note_on,,111.0,46.0,111.0,143520,149.5,480,9.0_37.0,Acoustic Grand Piano
4942,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,143520,149.5,480,9.0_37.0,Acoustic Grand Piano
4943,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,143640,149.625,480,9.0_37.0,Acoustic Grand Piano
4944,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,143640,149.625,480,9.0_37.0,Acoustic Grand Piano
4945,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,143640,149.625,480,9.0_37.0,Acoustic Grand Piano
4946,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,144000,150.0,480,9.0_37.0,Acoustic Grand Piano
4947,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,144000,150.0,480,9.0_37.0,Acoustic Grand Piano
4948,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,144000,150.0,480,9.0_37.0,Acoustic Grand Piano
4949,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,144000,150.0,480,9.0_37.0,Acoustic Grand Piano
4950,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,144480,150.5,480,9.0_37.0,Acoustic Grand Piano
4951,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,144480,150.5,480,9.0_37.0,Acoustic Grand Piano
4952,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,144480,150.5,480,9.0_37.0,Acoustic Grand Piano
4953,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,144480,150.5,480,9.0_37.0,Acoustic Grand Piano
4954,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,144480,150.5,480,9.0_37.0,Acoustic Grand Piano
4955,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,144960,151.0,480,9.0_37.0,Acoustic Grand Piano
4956,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,144960,151.0,480,9.0_37.0,Acoustic Grand Piano
4957,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,144960,151.0,480,9.0_37.0,Acoustic Grand Piano
4958,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,144960,151.0,480,9.0_37.0,Acoustic Grand Piano
4959,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,145440,151.5,480,9.0_37.0,Acoustic Grand Piano
4960,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,145440,151.5,480,9.0_37.0,Acoustic Grand Piano
4961,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,145440,151.5,480,9.0_37.0,Acoustic Grand Piano
4962,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,145440,151.5,480,9.0_37.0,Acoustic Grand Piano
4963,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,145920,152.0,480,9.0_38.0,Acoustic Grand Piano
4964,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,145920,152.0,480,9.0_38.0,Acoustic Grand Piano
4965,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,145920,152.0,480,9.0_38.0,Acoustic Grand Piano
4966,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,145920,152.0,480,9.0_38.0,Acoustic Grand Piano
4967,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,146400,152.5,480,9.0_38.0,Acoustic Grand Piano
4968,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,146400,152.5,480,9.0_38.0,Acoustic Grand Piano
4969,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,146400,152.5,480,9.0_38.0,Acoustic Grand Piano
4970,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,146400,152.5,480,9.0_38.0,Acoustic Grand Piano
4971,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,146880,153.0,480,9.0_38.0,Acoustic Grand Piano
4972,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,146880,153.0,480,9.0_38.0,Acoustic Grand Piano
4973,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,146880,153.0,480,9.0_38.0,Acoustic Grand Piano
4974,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,146880,153.0,480,9.0_38.0,Acoustic Grand Piano
4975,9.0,,,,,,35.0,,,,,,480,note_off,,80.0,35.0,80.0,147360,153.5,480,9.0_38.0,Acoustic Grand Piano
4976,9.0,,,,,,36.0,,,,,,0,note_off,,80.0,36.0,80.0,147360,153.5,480,9.0_38.0,Acoustic Grand Piano
4977,9.0,,,,,,46.0,,,,,,0,note_on,,111.0,46.0,111.0,147360,153.5,480,9.0_38.0,Acoustic Grand Piano
4978,9.0,,,,,,38.0,,,,,,0,note_on,,127.0,38.0,127.0,147360,153.5,480,9.0_38.0,Acoustic Grand Piano
4979,9.0,,,,,,46.0,,,,,,120,note_off,,80.0,46.0,80.0,147480,153.625,480,9.0_38.0,Acoustic Grand Piano
4980,9.0,,,,,,38.0,,,,,,0,note_off,,80.0,38.0,80.0,147480,153.625,480,9.0_38.0,Acoustic Grand Piano
4981,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,147480,153.625,480,9.0_38.0,Acoustic Grand Piano
4982,9.0,,,,,,57.0,,,,,,360,note_off,,80.0,57.0,80.0,147840,154.0,480,9.0_38.0,Acoustic Grand Piano
4983,9.0,,,,,,57.0,,,,,,0,note_on,,111.0,57.0,111.0,147840,154.0,480,9.0_38.0,Acoustic Grand Piano
4984,9.0,,,,,,35.0,,,,,,0,note_on,,127.0,35.0,127.0,147840,154.0,480,9.0_38.0,Acoustic Grand Piano
4985,9.0,,,,,,36.0,,,,,,0,note_on,,127.0,36.0,127.0,147840,154.0,480,9.0_38.0,Acoustic Grand Piano
4986,9.0,,,,,,57.0,,,,,,480,note_off,,80.0,57.0,80.0,148320,154.5,480,9.0_38.0,Acoustic Grand Piano
4987,9.0,,,,,,35.0,,,,,,0,note_off,,80.0,35.0,80.0,148320,154.5,480,9.0_38.0,Acoustic Grand Piano
