,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
6207,3.0,,,,,,,-384.0,,,3,pitchwheel,,,,,67915,35.372395833333336,960,3.0_8.0,Distortion Guitar
6208,3.0,,,,,,,-256.0,,,3,pitchwheel,,,,,67918,35.373958333333334,960,3.0_8.0,Distortion Guitar
6209,3.0,,,,,,,-128.0,,,3,pitchwheel,,,,,67921,35.37552083333333,960,3.0_8.0,Distortion Guitar
6210,3.0,,,,,,,0.0,,,3,pitchwheel,,,,,67924,35.37708333333333,960,3.0_8.0,Distortion Guitar
6211,3.0,,,,,,,0.0,,,14,pitchwheel,,,,,67938,35.384375,960,3.0_8.0,Distortion Guitar
6212,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,67938,35.384375,960,3.0_8.0,Distortion Guitar
6213,3.0,,,,,61.0,,,,,0,note_off,,95.0,61.0,95.0,67938,35.384375,960,3.0_8.0,Distortion Guitar
6214,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,67938,35.384375,960,3.0_8.0,Distortion Guitar
6215,3.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,67938,35.384375,960,3.0_8.0,Distortion Guitar
6216,3.0,,,,,,,-128.0,,,3,pitchwheel,,,,,67941,35.3859375,960,3.0_8.0,Distortion Guitar
6217,3.0,,,,,,,-256.0,,,3,pitchwheel,,,,,67944,35.3875,960,3.0_8.0,Distortion Guitar
6218,3.0,,,,,,,-384.0,,,3,pitchwheel,,,,,67947,35.3890625,960,3.0_8.0,Distortion Guitar
6219,3.0,,,,,,,-512.0,,,3,pitchwheel,,,,,67950,35.390625,960,3.0_8.0,Distortion Guitar
6220,3.0,,,,,,,-640.0,,,3,pitchwheel,,,,,67953,35.3921875,960,3.0_8.0,Distortion Guitar
6221,3.0,,,,,,,-768.0,,,3,pitchwheel,,,,,67956,35.39375,960,3.0_8.0,Distortion Guitar
6222,3.0,,,,,,,-896.0,,,3,pitchwheel,,,,,67959,35.3953125,960,3.0_8.0,Distortion Guitar
6223,3.0,,,,,,,-1024.0,,,3,pitchwheel,,,,,67962,35.396875,960,3.0_8.0,Distortion Guitar
6224,3.0,,,,,,,-1152.0,,,3,pitchwheel,,,,,67965,35.3984375,960,3.0_8.0,Distortion Guitar
6225,3.0,,,,,,,-1280.0,,,3,pitchwheel,,,,,67968,35.4,960,3.0_8.0,Distortion Guitar
6226,3.0,,,,,,,-1408.0,,,3,pitchwheel,,,,,67971,35.4015625,960,3.0_8.0,Distortion Guitar
6227,3.0,,,,,,,-1536.0,,,3,pitchwheel,,,,,67974,35.403125,960,3.0_8.0,Distortion Guitar
6228,3.0,,,,,,,-1664.0,,,3,pitchwheel,,,,,67977,35.4046875,960,3.0_8.0,Distortion Guitar
6229,3.0,,,,,,,-1792.0,,,3,pitchwheel,,,,,67980,35.40625,960,3.0_8.0,Distortion Guitar
6230,3.0,,,,,,,-1920.0,,,3,pitchwheel,,,,,67983,35.4078125,960,3.0_8.0,Distortion Guitar
6231,3.0,,,,,,,-2048.0,,,3,pitchwheel,,,,,67986,35.409375,960,3.0_8.0,Distortion Guitar
6232,3.0,,,,,,,-2176.0,,,3,pitchwheel,,,,,67989,35.4109375,960,3.0_8.0,Distortion Guitar
6233,3.0,,,,,,,-2304.0,,,3,pitchwheel,,,,,67992,35.4125,960,3.0_8.0,Distortion Guitar
6234,3.0,,,,,,,-2432.0,,,3,pitchwheel,,,,,67995,35.4140625,960,3.0_8.0,Distortion Guitar
6235,3.0,,,,,,,-2560.0,,,3,pitchwheel,,,,,67998,35.415625,960,3.0_8.0,Distortion Guitar
6236,3.0,,,,,,,-2688.0,,,3,pitchwheel,,,,,68001,35.4171875,960,3.0_8.0,Distortion Guitar
6237,3.0,,,,,,,-2816.0,,,3,pitchwheel,,,,,68004,35.41875,960,3.0_8.0,Distortion Guitar
6238,3.0,,,,,,,-2816.0,,,14,pitchwheel,,,,,68018,35.42604166666666,960,3.0_8.0,Distortion Guitar
6239,3.0,,,,,,,-2688.0,,,3,pitchwheel,,,,,68021,35.42760416666667,960,3.0_8.0,Distortion Guitar
6240,3.0,,,,,,,-2560.0,,,3,pitchwheel,,,,,68024,35.42916666666667,960,3.0_8.0,Distortion Guitar
6241,3.0,,,,,,,-2432.0,,,3,pitchwheel,,,,,68027,35.430729166666666,960,3.0_8.0,Distortion Guitar
6242,3.0,,,,,,,-2304.0,,,3,pitchwheel,,,,,68030,35.432291666666664,960,3.0_8.0,Distortion Guitar
6243,3.0,,,,,,,-2176.0,,,3,pitchwheel,,,,,68033,35.43385416666666,960,3.0_8.0,Distortion Guitar
6244,3.0,,,,,,,-2048.0,,,3,pitchwheel,,,,,68036,35.43541666666667,960,3.0_8.0,Distortion Guitar
6245,3.0,,,,,,,-1920.0,,,3,pitchwheel,,,,,68039,35.43697916666667,960,3.0_8.0,Distortion Guitar
6246,3.0,,,,,,,-1792.0,,,3,pitchwheel,,,,,68042,35.438541666666666,960,3.0_8.0,Distortion Guitar
6247,3.0,,,,,,,-1664.0,,,3,pitchwheel,,,,,68045,35.440104166666664,960,3.0_8.0,Distortion Guitar
6248,3.0,,,,,,,-1536.0,,,3,pitchwheel,,,,,68048,35.44166666666666,960,3.0_8.0,Distortion Guitar
6249,3.0,,,,,,,-1408.0,,,3,pitchwheel,,,,,68051,35.44322916666667,960,3.0_8.0,Distortion Guitar
6250,3.0,,,,,,,-1280.0,,,3,pitchwheel,,,,,68054,35.44479166666667,960,3.0_8.0,Distortion Guitar
6251,3.0,,,,,,,-1152.0,,,3,pitchwheel,,,,,68057,35.446354166666666,960,3.0_8.0,Distortion Guitar
6252,3.0,,,,,,,-1024.0,,,3,pitchwheel,,,,,68060,35.447916666666664,960,3.0_8.0,Distortion Guitar
6253,3.0,,,,,,,-896.0,,,3,pitchwheel,,,,,68063,35.44947916666666,960,3.0_8.0,Distortion Guitar
6254,3.0,,,,,,,-768.0,,,3,pitchwheel,,,,,68066,35.45104166666667,960,3.0_8.0,Distortion Guitar
6255,3.0,,,,,,,-640.0,,,3,pitchwheel,,,,,68069,35.45260416666667,960,3.0_8.0,Distortion Guitar
6256,3.0,,,,,,,-512.0,,,3,pitchwheel,,,,,68072,35.454166666666666,960,3.0_8.0,Distortion Guitar
6257,3.0,,,,,,,-384.0,,,3,pitchwheel,,,,,68075,35.455729166666664,960,3.0_8.0,Distortion Guitar
6258,3.0,,,,,,,-256.0,,,3,pitchwheel,,,,,68078,35.45729166666666,960,3.0_8.0,Distortion Guitar
6259,3.0,,,,,,,-128.0,,,3,pitchwheel,,,,,68081,35.45885416666667,960,3.0_8.0,Distortion Guitar
6260,3.0,,,,,,,0.0,,,3,pitchwheel,,,,,68084,35.46041666666667,960,3.0_8.0,Distortion Guitar
6261,3.0,,,,,,,0.0,,,14,pitchwheel,,,,,68098,35.467708333333334,960,3.0_8.0,Distortion Guitar
6262,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68098,35.467708333333334,960,3.0_8.0,Distortion Guitar
6263,3.0,,,,,59.0,,,,,0,note_off,,95.0,59.0,95.0,68098,35.467708333333334,960,3.0_8.0,Distortion Guitar
6264,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68098,35.467708333333334,960,3.0_8.0,Distortion Guitar
6265,3.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,68098,35.467708333333334,960,3.0_8.0,Distortion Guitar
6266,3.0,,,,,,,-128.0,,,2,pitchwheel,,,,,68100,35.46875,960,3.0_8.0,Distortion Guitar
6267,3.0,,,,,,,-256.0,,,2,pitchwheel,,,,,68102,35.469791666666666,960,3.0_8.0,Distortion Guitar
6268,3.0,,,,,,,-384.0,,,2,pitchwheel,,,,,68104,35.47083333333333,960,3.0_8.0,Distortion Guitar
6269,3.0,,,,,,,-512.0,,,2,pitchwheel,,,,,68106,35.471875,960,3.0_8.0,Distortion Guitar
6270,3.0,,,,,,,-640.0,,,2,pitchwheel,,,,,68108,35.47291666666666,960,3.0_8.0,Distortion Guitar
6271,3.0,,,,,,,-768.0,,,2,pitchwheel,,,,,68110,35.473958333333336,960,3.0_8.0,Distortion Guitar
6272,3.0,,,,,,,-896.0,,,2,pitchwheel,,,,,68112,35.475,960,3.0_8.0,Distortion Guitar
6273,3.0,,,,,,,-1024.0,,,2,pitchwheel,,,,,68114,35.47604166666667,960,3.0_8.0,Distortion Guitar
6274,3.0,,,,,,,-1152.0,,,2,pitchwheel,,,,,68116,35.47708333333333,960,3.0_8.0,Distortion Guitar
6275,3.0,,,,,,,-1280.0,,,2,pitchwheel,,,,,68118,35.478125,960,3.0_8.0,Distortion Guitar
6276,3.0,,,,,,,-1408.0,,,2,pitchwheel,,,,,68120,35.479166666666664,960,3.0_8.0,Distortion Guitar
6277,3.0,,,,,,,-1536.0,,,2,pitchwheel,,,,,68122,35.48020833333333,960,3.0_8.0,Distortion Guitar
6278,3.0,,,,,,,-1664.0,,,2,pitchwheel,,,,,68124,35.48125,960,3.0_8.0,Distortion Guitar
6279,3.0,,,,,,,-1792.0,,,2,pitchwheel,,,,,68126,35.48229166666667,960,3.0_8.0,Distortion Guitar
6280,3.0,,,,,,,-1920.0,,,2,pitchwheel,,,,,68128,35.483333333333334,960,3.0_8.0,Distortion Guitar
6281,3.0,,,,,,,-2048.0,,,2,pitchwheel,,,,,68130,35.484375,960,3.0_8.0,Distortion Guitar
6282,3.0,,,,,,,-2176.0,,,2,pitchwheel,,,,,68132,35.485416666666666,960,3.0_8.0,Distortion Guitar
6283,3.0,,,,,,,-2304.0,,,2,pitchwheel,,,,,68134,35.48645833333333,960,3.0_8.0,Distortion Guitar
6284,3.0,,,,,,,-2432.0,,,2,pitchwheel,,,,,68136,35.4875,960,3.0_8.0,Distortion Guitar
6285,3.0,,,,,,,-2560.0,,,2,pitchwheel,,,,,68138,35.48854166666666,960,3.0_8.0,Distortion Guitar
6286,3.0,,,,,,,-2688.0,,,2,pitchwheel,,,,,68140,35.489583333333336,960,3.0_8.0,Distortion Guitar
6287,3.0,,,,,,,-2816.0,,,2,pitchwheel,,,,,68142,35.490625,960,3.0_8.0,Distortion Guitar
6288,3.0,,,,,,,-2944.0,,,2,pitchwheel,,,,,68144,35.49166666666667,960,3.0_8.0,Distortion Guitar
6289,3.0,,,,,,,-3072.0,,,2,pitchwheel,,,,,68146,35.49270833333333,960,3.0_8.0,Distortion Guitar
6290,3.0,,,,,,,-3200.0,,,2,pitchwheel,,,,,68148,35.49375,960,3.0_8.0,Distortion Guitar
6291,3.0,,,,,,,-3328.0,,,2,pitchwheel,,,,,68150,35.494791666666664,960,3.0_8.0,Distortion Guitar
6292,3.0,,,,,,,-3456.0,,,2,pitchwheel,,,,,68152,35.49583333333333,960,3.0_8.0,Distortion Guitar
6293,3.0,,,,,,,-3584.0,,,2,pitchwheel,,,,,68154,35.496875,960,3.0_8.0,Distortion Guitar
6294,3.0,,,,,,,-3712.0,,,2,pitchwheel,,,,,68156,35.49791666666667,960,3.0_8.0,Distortion Guitar
6295,3.0,,,,,,,-3840.0,,,2,pitchwheel,,,,,68158,35.498958333333334,960,3.0_8.0,Distortion Guitar
6296,3.0,,,,,,,-3968.0,,,2,pitchwheel,,,,,68160,35.5,960,3.0_8.0,Distortion Guitar
6297,3.0,,,,,,,-4096.0,,,2,pitchwheel,,,,,68162,35.501041666666666,960,3.0_8.0,Distortion Guitar
6298,3.0,,,,,,,-4224.0,,,2,pitchwheel,,,,,68164,35.50208333333333,960,3.0_8.0,Distortion Guitar
6299,3.0,,,,,,,-4224.0,,,14,pitchwheel,,,,,68178,35.509375,960,3.0_8.0,Distortion Guitar
6300,3.0,,,,,,,-4096.0,,,2,pitchwheel,,,,,68180,35.510416666666664,960,3.0_8.0,Distortion Guitar
6301,3.0,,,,,,,-3968.0,,,2,pitchwheel,,,,,68182,35.51145833333333,960,3.0_8.0,Distortion Guitar
6302,3.0,,,,,,,-3840.0,,,2,pitchwheel,,,,,68184,35.5125,960,3.0_8.0,Distortion Guitar
6303,3.0,,,,,,,-3712.0,,,2,pitchwheel,,,,,68186,35.51354166666667,960,3.0_8.0,Distortion Guitar
6304,3.0,,,,,,,-3584.0,,,2,pitchwheel,,,,,68188,35.514583333333334,960,3.0_8.0,Distortion Guitar
6305,3.0,,,,,,,-3456.0,,,2,pitchwheel,,,,,68190,35.515625,960,3.0_8.0,Distortion Guitar
6306,3.0,,,,,,,-3328.0,,,2,pitchwheel,,,,,68192,35.516666666666666,960,3.0_8.0,Distortion Guitar
6307,3.0,,,,,,,-3200.0,,,2,pitchwheel,,,,,68194,35.51770833333333,960,3.0_8.0,Distortion Guitar
6308,3.0,,,,,,,-3072.0,,,2,pitchwheel,,,,,68196,35.51875,960,3.0_8.0,Distortion Guitar
6309,3.0,,,,,,,-2944.0,,,2,pitchwheel,,,,,68198,35.51979166666666,960,3.0_8.0,Distortion Guitar
6310,3.0,,,,,,,-2816.0,,,2,pitchwheel,,,,,68200,35.520833333333336,960,3.0_8.0,Distortion Guitar
6311,3.0,,,,,,,-2688.0,,,2,pitchwheel,,,,,68202,35.521875,960,3.0_8.0,Distortion Guitar
6312,3.0,,,,,,,-2560.0,,,2,pitchwheel,,,,,68204,35.52291666666667,960,3.0_8.0,Distortion Guitar
6313,3.0,,,,,,,-2432.0,,,2,pitchwheel,,,,,68206,35.52395833333333,960,3.0_8.0,Distortion Guitar
6314,3.0,,,,,,,-2304.0,,,2,pitchwheel,,,,,68208,35.525,960,3.0_8.0,Distortion Guitar
6315,3.0,,,,,,,-2176.0,,,2,pitchwheel,,,,,68210,35.526041666666664,960,3.0_8.0,Distortion Guitar
6316,3.0,,,,,,,-2048.0,,,2,pitchwheel,,,,,68212,35.52708333333333,960,3.0_8.0,Distortion Guitar
6317,3.0,,,,,,,-1920.0,,,2,pitchwheel,,,,,68214,35.528125,960,3.0_8.0,Distortion Guitar
6318,3.0,,,,,,,-1792.0,,,2,pitchwheel,,,,,68216,35.52916666666667,960,3.0_8.0,Distortion Guitar
6319,3.0,,,,,,,-1664.0,,,2,pitchwheel,,,,,68218,35.530208333333334,960,3.0_8.0,Distortion Guitar
6320,3.0,,,,,,,-1536.0,,,2,pitchwheel,,,,,68220,35.53125,960,3.0_8.0,Distortion Guitar
6321,3.0,,,,,,,-1408.0,,,2,pitchwheel,,,,,68222,35.532291666666666,960,3.0_8.0,Distortion Guitar
6322,3.0,,,,,,,-1280.0,,,2,pitchwheel,,,,,68224,35.53333333333333,960,3.0_8.0,Distortion Guitar
6323,3.0,,,,,,,-1152.0,,,2,pitchwheel,,,,,68226,35.534375,960,3.0_8.0,Distortion Guitar
6324,3.0,,,,,,,-1024.0,,,2,pitchwheel,,,,,68228,35.53541666666666,960,3.0_8.0,Distortion Guitar
6325,3.0,,,,,,,-896.0,,,2,pitchwheel,,,,,68230,35.536458333333336,960,3.0_8.0,Distortion Guitar
6326,3.0,,,,,,,-768.0,,,2,pitchwheel,,,,,68232,35.5375,960,3.0_8.0,Distortion Guitar
6327,3.0,,,,,,,-640.0,,,2,pitchwheel,,,,,68234,35.53854166666667,960,3.0_8.0,Distortion Guitar
6328,3.0,,,,,,,-512.0,,,2,pitchwheel,,,,,68236,35.53958333333333,960,3.0_8.0,Distortion Guitar
6329,3.0,,,,,,,-384.0,,,2,pitchwheel,,,,,68238,35.540625,960,3.0_8.0,Distortion Guitar
6330,3.0,,,,,,,-256.0,,,2,pitchwheel,,,,,68240,35.541666666666664,960,3.0_8.0,Distortion Guitar
6331,3.0,,,,,,,-128.0,,,2,pitchwheel,,,,,68242,35.54270833333333,960,3.0_8.0,Distortion Guitar
6332,3.0,,,,,,,0.0,,,2,pitchwheel,,,,,68244,35.54375,960,3.0_8.0,Distortion Guitar
6333,3.0,,,,,,,0.0,,,14,pitchwheel,,,,,68258,35.55104166666666,960,3.0_8.0,Distortion Guitar
6334,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68258,35.55104166666666,960,3.0_8.0,Distortion Guitar
6335,3.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,68258,35.55104166666666,960,3.0_8.0,Distortion Guitar
6336,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68258,35.55104166666666,960,3.0_8.0,Distortion Guitar
6337,3.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,68258,35.55104166666666,960,3.0_8.0,Distortion Guitar
6338,3.0,,,,,,,-128.0,,,2,pitchwheel,,,,,68260,35.552083333333336,960,3.0_8.0,Distortion Guitar
6339,3.0,,,,,,,-256.0,,,2,pitchwheel,,,,,68262,35.553125,960,3.0_8.0,Distortion Guitar
6340,3.0,,,,,,,-384.0,,,2,pitchwheel,,,,,68264,35.55416666666667,960,3.0_8.0,Distortion Guitar
6341,3.0,,,,,,,-512.0,,,2,pitchwheel,,,,,68266,35.55520833333333,960,3.0_8.0,Distortion Guitar
6342,3.0,,,,,,,-640.0,,,2,pitchwheel,,,,,68268,35.55625,960,3.0_8.0,Distortion Guitar
6343,3.0,,,,,,,-768.0,,,2,pitchwheel,,,,,68270,35.557291666666664,960,3.0_8.0,Distortion Guitar
6344,3.0,,,,,,,-896.0,,,2,pitchwheel,,,,,68272,35.55833333333333,960,3.0_8.0,Distortion Guitar
6345,3.0,,,,,,,-1024.0,,,2,pitchwheel,,,,,68274,35.559375,960,3.0_8.0,Distortion Guitar
6346,3.0,,,,,,,-1152.0,,,2,pitchwheel,,,,,68276,35.56041666666667,960,3.0_8.0,Distortion Guitar
6347,3.0,,,,,,,-1280.0,,,2,pitchwheel,,,,,68278,35.561458333333334,960,3.0_8.0,Distortion Guitar
6348,3.0,,,,,,,-1408.0,,,2,pitchwheel,,,,,68280,35.5625,960,3.0_8.0,Distortion Guitar
6349,3.0,,,,,,,-1536.0,,,2,pitchwheel,,,,,68282,35.563541666666666,960,3.0_8.0,Distortion Guitar
6350,3.0,,,,,,,-1664.0,,,2,pitchwheel,,,,,68284,35.56458333333333,960,3.0_8.0,Distortion Guitar
6351,3.0,,,,,,,-1792.0,,,2,pitchwheel,,,,,68286,35.565625,960,3.0_8.0,Distortion Guitar
6352,3.0,,,,,,,-1920.0,,,2,pitchwheel,,,,,68288,35.56666666666666,960,3.0_8.0,Distortion Guitar
6353,3.0,,,,,,,-2048.0,,,2,pitchwheel,,,,,68290,35.567708333333336,960,3.0_8.0,Distortion Guitar
6354,3.0,,,,,,,-2176.0,,,2,pitchwheel,,,,,68292,35.56875,960,3.0_8.0,Distortion Guitar
6355,3.0,,,,,,,-2304.0,,,2,pitchwheel,,,,,68294,35.56979166666667,960,3.0_8.0,Distortion Guitar
6356,3.0,,,,,,,-2432.0,,,2,pitchwheel,,,,,68296,35.57083333333333,960,3.0_8.0,Distortion Guitar
6357,3.0,,,,,,,-2560.0,,,2,pitchwheel,,,,,68298,35.571875,960,3.0_8.0,Distortion Guitar
6358,3.0,,,,,,,-2688.0,,,2,pitchwheel,,,,,68300,35.572916666666664,960,3.0_8.0,Distortion Guitar
6359,3.0,,,,,,,-2816.0,,,2,pitchwheel,,,,,68302,35.57395833333333,960,3.0_8.0,Distortion Guitar
6360,3.0,,,,,,,-2944.0,,,2,pitchwheel,,,,,68304,35.575,960,3.0_8.0,Distortion Guitar
6361,3.0,,,,,,,-3072.0,,,2,pitchwheel,,,,,68306,35.57604166666667,960,3.0_8.0,Distortion Guitar
6362,3.0,,,,,,,-3200.0,,,2,pitchwheel,,,,,68308,35.577083333333334,960,3.0_8.0,Distortion Guitar
6363,3.0,,,,,,,-3328.0,,,2,pitchwheel,,,,,68310,35.578125,960,3.0_8.0,Distortion Guitar
6364,3.0,,,,,,,-3456.0,,,2,pitchwheel,,,,,68312,35.579166666666666,960,3.0_8.0,Distortion Guitar
6365,3.0,,,,,,,-3584.0,,,2,pitchwheel,,,,,68314,35.58020833333333,960,3.0_8.0,Distortion Guitar
6366,3.0,,,,,,,-3712.0,,,2,pitchwheel,,,,,68316,35.58125,960,3.0_8.0,Distortion Guitar
6367,3.0,,,,,,,-3840.0,,,2,pitchwheel,,,,,68318,35.58229166666666,960,3.0_8.0,Distortion Guitar
6368,3.0,,,,,,,-3968.0,,,2,pitchwheel,,,,,68320,35.583333333333336,960,3.0_8.0,Distortion Guitar
6369,3.0,,,,,,,-4096.0,,,2,pitchwheel,,,,,68322,35.584375,960,3.0_8.0,Distortion Guitar
6370,3.0,,,,,,,-4224.0,,,2,pitchwheel,,,,,68324,35.58541666666667,960,3.0_8.0,Distortion Guitar
6371,3.0,,,,,,,-4224.0,,,14,pitchwheel,,,,,68338,35.592708333333334,960,3.0_8.0,Distortion Guitar
6372,3.0,,,,,,,-4096.0,,,2,pitchwheel,,,,,68340,35.59375,960,3.0_8.0,Distortion Guitar
6373,3.0,,,,,,,-3968.0,,,2,pitchwheel,,,,,68342,35.594791666666666,960,3.0_8.0,Distortion Guitar
6374,3.0,,,,,,,-3840.0,,,2,pitchwheel,,,,,68344,35.59583333333333,960,3.0_8.0,Distortion Guitar
6375,3.0,,,,,,,-3712.0,,,2,pitchwheel,,,,,68346,35.596875,960,3.0_8.0,Distortion Guitar
6376,3.0,,,,,,,-3584.0,,,2,pitchwheel,,,,,68348,35.59791666666666,960,3.0_8.0,Distortion Guitar
6377,3.0,,,,,,,-3456.0,,,2,pitchwheel,,,,,68350,35.598958333333336,960,3.0_8.0,Distortion Guitar
6378,3.0,,,,,,,-3328.0,,,2,pitchwheel,,,,,68352,35.6,960,3.0_8.0,Distortion Guitar
6379,3.0,,,,,,,-3200.0,,,2,pitchwheel,,,,,68354,35.60104166666667,960,3.0_8.0,Distortion Guitar
6380,3.0,,,,,,,-3072.0,,,2,pitchwheel,,,,,68356,35.60208333333333,960,3.0_8.0,Distortion Guitar
6381,3.0,,,,,,,-2944.0,,,2,pitchwheel,,,,,68358,35.603125,960,3.0_8.0,Distortion Guitar
6382,3.0,,,,,,,-2816.0,,,2,pitchwheel,,,,,68360,35.604166666666664,960,3.0_8.0,Distortion Guitar
6383,3.0,,,,,,,-2688.0,,,2,pitchwheel,,,,,68362,35.60520833333333,960,3.0_8.0,Distortion Guitar
6384,3.0,,,,,,,-2560.0,,,2,pitchwheel,,,,,68364,35.60625,960,3.0_8.0,Distortion Guitar
6385,3.0,,,,,,,-2432.0,,,2,pitchwheel,,,,,68366,35.60729166666667,960,3.0_8.0,Distortion Guitar
6386,3.0,,,,,,,-2304.0,,,2,pitchwheel,,,,,68368,35.608333333333334,960,3.0_8.0,Distortion Guitar
6387,3.0,,,,,,,-2176.0,,,2,pitchwheel,,,,,68370,35.609375,960,3.0_8.0,Distortion Guitar
6388,3.0,,,,,,,-2048.0,,,2,pitchwheel,,,,,68372,35.610416666666666,960,3.0_8.0,Distortion Guitar
6389,3.0,,,,,,,-1920.0,,,2,pitchwheel,,,,,68374,35.61145833333333,960,3.0_8.0,Distortion Guitar
6390,3.0,,,,,,,-1792.0,,,2,pitchwheel,,,,,68376,35.6125,960,3.0_8.0,Distortion Guitar
6391,3.0,,,,,,,-1664.0,,,2,pitchwheel,,,,,68378,35.61354166666666,960,3.0_8.0,Distortion Guitar
6392,3.0,,,,,,,-1536.0,,,2,pitchwheel,,,,,68380,35.614583333333336,960,3.0_8.0,Distortion Guitar
6393,3.0,,,,,,,-1408.0,,,2,pitchwheel,,,,,68382,35.615625,960,3.0_8.0,Distortion Guitar
6394,3.0,,,,,,,-1280.0,,,2,pitchwheel,,,,,68384,35.61666666666667,960,3.0_8.0,Distortion Guitar
6395,3.0,,,,,,,-1152.0,,,2,pitchwheel,,,,,68386,35.61770833333333,960,3.0_8.0,Distortion Guitar
6396,3.0,,,,,,,-1024.0,,,2,pitchwheel,,,,,68388,35.61875,960,3.0_8.0,Distortion Guitar
6397,3.0,,,,,,,-896.0,,,2,pitchwheel,,,,,68390,35.619791666666664,960,3.0_8.0,Distortion Guitar
6398,3.0,,,,,,,-768.0,,,2,pitchwheel,,,,,68392,35.62083333333333,960,3.0_8.0,Distortion Guitar
6399,3.0,,,,,,,-640.0,,,2,pitchwheel,,,,,68394,35.621875,960,3.0_8.0,Distortion Guitar
6400,3.0,,,,,,,-512.0,,,2,pitchwheel,,,,,68396,35.62291666666667,960,3.0_8.0,Distortion Guitar
6401,3.0,,,,,,,-384.0,,,2,pitchwheel,,,,,68398,35.623958333333334,960,3.0_8.0,Distortion Guitar
6402,3.0,,,,,,,-256.0,,,2,pitchwheel,,,,,68400,35.625,960,3.0_8.0,Distortion Guitar
6403,3.0,,,,,,,-128.0,,,2,pitchwheel,,,,,68402,35.626041666666666,960,3.0_8.0,Distortion Guitar
6404,3.0,,,,,,,0.0,,,2,pitchwheel,,,,,68404,35.62708333333333,960,3.0_8.0,Distortion Guitar
6405,3.0,,,,,,,0.0,,,14,pitchwheel,,,,,68418,35.634375,960,3.0_8.0,Distortion Guitar
6406,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68418,35.634375,960,3.0_8.0,Distortion Guitar
6407,3.0,,,,,61.0,,,,,0,note_off,,95.0,61.0,95.0,68418,35.634375,960,3.0_8.0,Distortion Guitar
6408,2.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,240382,125.19895833333334,960,2.0_31.0,Distortion Guitar
6409,2.0,,,,,59.0,,,,,160,note_off,,95.0,59.0,95.0,240542,125.28229166666667,960,2.0_31.0,Distortion Guitar
6410,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,240542,125.28229166666667,960,2.0_31.0,Distortion Guitar
6411,2.0,,,,,54.0,,,,,160,note_off,,95.0,54.0,95.0,240702,125.365625,960,2.0_31.0,Distortion Guitar
6412,2.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,240702,125.365625,960,2.0_31.0,Distortion Guitar
6413,2.0,,,,,61.0,,,,,160,note_off,,95.0,61.0,95.0,240862,125.44895833333334,960,2.0_31.0,Distortion Guitar
6414,3.0,,,,,,,0.0,,,0,pitchwheel,,,,,68418,35.634375,960,3.0_8.0,Distortion Guitar
6415,3.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,68418,35.634375,960,3.0_8.0,Distortion Guitar
6416,3.0,,,,,,,-128.0,,,1,pitchwheel,,,,,68419,35.63489583333333,960,3.0_8.0,Distortion Guitar
6417,3.0,,,,,,,-256.0,,,1,pitchwheel,,,,,68420,35.635416666666664,960,3.0_8.0,Distortion Guitar
6418,3.0,,,,,,,-384.0,,,1,pitchwheel,,,,,68421,35.6359375,960,3.0_8.0,Distortion Guitar
6419,3.0,,,,,,,-512.0,,,1,pitchwheel,,,,,68422,35.63645833333333,960,3.0_8.0,Distortion Guitar
6420,3.0,,,,,,,-640.0,,,1,pitchwheel,,,,,68423,35.63697916666666,960,3.0_8.0,Distortion Guitar
6421,3.0,,,,,,,-768.0,,,1,pitchwheel,,,,,68424,35.6375,960,3.0_8.0,Distortion Guitar
6422,3.0,,,,,,,-896.0,,,1,pitchwheel,,,,,68425,35.638020833333336,960,3.0_8.0,Distortion Guitar
6423,3.0,,,,,,,-1024.0,,,1,pitchwheel,,,,,68426,35.63854166666667,960,3.0_8.0,Distortion Guitar
6424,3.0,,,,,,,-1152.0,,,1,pitchwheel,,,,,68427,35.6390625,960,3.0_8.0,Distortion Guitar
6425,3.0,,,,,,,-1280.0,,,1,pitchwheel,,,,,68428,35.639583333333334,960,3.0_8.0,Distortion Guitar
6426,3.0,,,,,,,-1408.0,,,1,pitchwheel,,,,,68429,35.64010416666667,960,3.0_8.0,Distortion Guitar
6427,3.0,,,,,,,-1536.0,,,1,pitchwheel,,,,,68430,35.640625,960,3.0_8.0,Distortion Guitar
